agent,model,x,ll,group,ntrials,exp,prolificID,omega,beta
668180f26a3b162091510589,map,[  0.40084206 257.80532361],126.91652010311195,combined,287,FullPilot12,668180f26a3b162091510589,0.40084205754865254,257.80532360975485
5ee738a018d5a84caa7e0f2a,map,[  0.70359297 610.83072187],117.50165380889628,combined,287,FullPilot12,5ee738a018d5a84caa7e0f2a,0.703592972161232,610.8307218666232
66ffb576e0cde42ca9ea7fa7,map,[  0.81316701 302.16140179],133.6171549756704,perceptual,288,FullPilot12,66ffb576e0cde42ca9ea7fa7,0.8131670120836134,302.16140178912156
663784abc88d62265def75ea,map,[ 1.         40.64428702],146.57042113939696,perceptual,288,FullPilot12,663784abc88d62265def75ea,0.9999999986961483,40.64428701996803
5da4152a3ab39a0011295a3e,map,[0.41349595 6.55554362],181.2580411553453,value,288,FullPilot12,5da4152a3ab39a0011295a3e,0.4134959513321519,6.55554361641407
66182d2b06cbee83d298b517,map,[  0.96297678 151.10226648],120.36025848773771,perceptual,288,FullPilot12,66182d2b06cbee83d298b517,0.9629767795093357,151.10226647928357
66c7f746e43985cfcb2c99e6,map,[  0.79917513 798.91550045],118.26157835534583,combined,284,FullPilot12,66c7f746e43985cfcb2c99e6,0.7991751336499874,798.9155004452914
66ee262c64a810b7ec1371e9,map,[ 0.97870714 73.01415188],146.5968285555539,perceptual,288,FullPilot12,66ee262c64a810b7ec1371e9,0.9787071403581649,73.01415188238025
628de7e8ff1744a9717d7883,map,[1.         0.16764849],199.52495378294742,random,288,FullPilot12,628de7e8ff1744a9717d7883,0.9999999986961483,0.16764849424362183
66e74251d30f3f96be79e2f0,map,[1.11052401e-02 6.22649794e+01],122.75043258009353,value,288,FullPilot12,66e74251d30f3f96be79e2f0,0.01110524013638503,62.26497940719128
