,agent,model,omega,beta,ll,group,ntrials,exp,prolificID
540,677a58735c4ac72aaffc95a7,map,0.4454494476318359,0.4468536376953125,98.48406891551177,random,288,FullPilot14,677a58735c4ac72aaffc95a7
541,677a58735c4ac72aaffc95a7,value,0.9992165237665176,318.8305628299713,99.24341736464592,random,288,FullPilot14,677a58735c4ac72aaffc95a7
542,677a58735c4ac72aaffc95a7,perceptual,0.0018275395035743935,119.53813090920448,99.13511096764773,random,288,FullPilot14,677a58735c4ac72aaffc95a7
543,5c989ea4c7f75b0001677fa8,map,0.7096723846430905,4.284979447620572,46.19644855467358,combined,286,FullPilot14,5c989ea4c7f75b0001677fa8
544,5c989ea4c7f75b0001677fa8,value,0.9978133236058055,225.11897495016456,97.09462133455204,combined,286,FullPilot14,5c989ea4c7f75b0001677fa8
545,5c989ea4c7f75b0001677fa8,perceptual,0.0903953552246094,36.13410949707031,50.98860494275865,combined,286,FullPilot14,5c989ea4c7f75b0001677fa8
546,67143d69d010fd19ac3a1e06,map,0.8803479000926018,5.98067045211792,28.957390904435766,perceptual,288,FullPilot14,67143d69d010fd19ac3a1e06
547,67143d69d010fd19ac3a1e06,value,0.994791510887444,29.514150172472,99.59807001713281,perceptual,288,FullPilot14,67143d69d010fd19ac3a1e06
548,67143d69d010fd19ac3a1e06,perceptual,0.21404132843017581,29.517593383789062,27.548063782490907,perceptual,288,FullPilot14,67143d69d010fd19ac3a1e06
549,677b177da6c75e1c1a0d8c5f,map,0.34234619140625,0.0,99.12004679147198,random,287,FullPilot14,677b177da6c75e1c1a0d8c5f
550,677b177da6c75e1c1a0d8c5f,value,0.99998779296875,0.0,99.12004679147198,random,287,FullPilot14,677b177da6c75e1c1a0d8c5f
551,677b177da6c75e1c1a0d8c5f,perceptual,0.229296875,0.0,99.12004679147198,random,287,FullPilot14,677b177da6c75e1c1a0d8c5f
552,66c6952ac1f2b09e6c930cf8,map,0.8992433817284109,6.224641279914067,26.44813717029058,perceptual,288,FullPilot14,66c6952ac1f2b09e6c930cf8
553,66c6952ac1f2b09e6c930cf8,value,0.9995120763778687,273.62221240997314,99.64426913104019,perceptual,288,FullPilot14,66c6952ac1f2b09e6c930cf8
554,66c6952ac1f2b09e6c930cf8,perceptual,0.2564507393166423,27.26828895509243,25.219605654434126,perceptual,288,FullPilot14,66c6952ac1f2b09e6c930cf8
555,6743a27eda56d91031757fdc,map,0.5479436508845538,4.18599434196949,54.28327340483168,combined,288,FullPilot14,6743a27eda56d91031757fdc
556,6743a27eda56d91031757fdc,value,0.9973220024257898,368.2488386332989,92.07293932739016,combined,288,FullPilot14,6743a27eda56d91031757fdc
557,6743a27eda56d91031757fdc,perceptual,0.1704728126525879,11.214141845703125,69.52139746713249,combined,288,FullPilot14,6743a27eda56d91031757fdc
558,6751e21bab5bb259997e4c67,map,0.9240905079990624,17.794874608516693,6.740092493444503,perceptual,258,FullPilot14,6751e21bab5bb259997e4c67
559,6751e21bab5bb259997e4c67,value,0.9998151672931271,429.1902791854227,96.98356817312464,perceptual,258,FullPilot14,6751e21bab5bb259997e4c67
560,6751e21bab5bb259997e4c67,perceptual,0.4983607746660709,34.58467811346054,7.198110281796161,perceptual,258,FullPilot14,6751e21bab5bb259997e4c67
561,67628f7b4f57e91918c49e72,map,0.9999999165534973,2.079610824584961,58.62002725651243,perceptual,278,FullPilot14,67628f7b4f57e91918c49e72
562,67628f7b4f57e91918c49e72,value,0.99998779296875,0.0,97.04060525039215,perceptual,278,FullPilot14,67628f7b4f57e91918c49e72
563,67628f7b4f57e91918c49e72,perceptual,0.10687828063964849,25.653305053710938,55.8851775917425,perceptual,278,FullPilot14,67628f7b4f57e91918c49e72
564,67055efcc9d6595c24d60bb5,map,0.4102142333984375,7.47802734375,37.17695657473117,combined,286,FullPilot14,67055efcc9d6595c24d60bb5
565,67055efcc9d6595c24d60bb5,value,0.9350105285644531,29.72503662109375,79.9393790736715,combined,286,FullPilot14,67055efcc9d6595c24d60bb5
566,67055efcc9d6595c24d60bb5,perceptual,0.11572742462158209,15.662612915039062,69.82921839195407,combined,286,FullPilot14,67055efcc9d6595c24d60bb5
567,6745171138a79bddfee4e965,map,0.751711048791185,4.790381193161011,41.00277345611236,combined,288,FullPilot14,6745171138a79bddfee4e965
568,6745171138a79bddfee4e965,value,0.9988187789916991,362.6030743122101,98.02479946852372,combined,288,FullPilot14,6745171138a79bddfee4e965
569,6745171138a79bddfee4e965,perceptual,0.37146997060626746,10.367865785956383,47.51372296595495,combined,288,FullPilot14,6745171138a79bddfee4e965
