prolificID,group,session,t,pair,choice,outcome1,outcome2,choseLeft,op1IsLeft,moveTime,fireTime,leftCount,rightCount,ev1,ev2,p1,p2,m1,m2,destroyed,score,opti_ss,opti_ff,opti_ev,hue,x,y
65e0ef2a74037d1530a40cca,combined,3.0,85.5,0.1744186046511628,1.2616279069767442,652.1453488372093,341.5232558139535,0.45930232558139533,0.5116279069767442,298.72093023255815,730.8255813953489,0.5988372093023255,0.6627906976744186,316.6511627906977,168.63372093023256,0.49017441860465116,0.5018023255813954,650.4651162790698,339.30232558139534,0.6104651162790697,30765.20930232558,0.7034883720930233,0.6686046511627907,0.7151162790697675,combined,0.7034883720930233,0.6686046511627907
660c9c26e4220931438f3d30,combined,3.0,85.5,0.1744186046511628,1.372093023255814,656.296511627907,345.66279069767444,0.43023255813953487,0.4883720930232558,753.7906976744187,898.1511627906976,0.43023255813953487,0.5755813953488372,323.86046511627904,178.53488372093022,0.4958139534883721,0.5140697674418605,655.3488372093024,344.1860465116279,0.686046511627907,30693.482558139534,0.5813953488372093,0.8546511627906976,0.813953488372093,combined,0.5813953488372093,0.8546511627906976
660d619f39d061875f78ac8c,random,3.0,85.6842105263158,0.1871345029239766,1.5087719298245614,646.906432748538,336.0233918128655,0.4444444444444444,0.4619883040935672,706.4152046783626,1184.2280701754387,0.5906432748538012,0.7251461988304093,323.12280701754383,167.12280701754386,0.4970175438596491,0.48450292397660816,650.6432748538011,340.233918128655,0.42105263157894735,19352.56140350877,0.4619883040935672,0.10526315789473684,0.2573099415204678,random,0.4619883040935672,0.10526315789473684
66182d2b06cbee83d298b517,perceptual,3.0,85.5,0.1744186046511628,1.4651162790697674,649.2151162790698,339.3953488372093,0.5058139534883721,0.5058139534883721,586.2267441860465,1029.3546511627908,0.5058139534883721,0.4941860465116279,319.8488372093023,174.98837209302326,0.49441860465116283,0.5117441860465116,650.2325581395348,337.90697674418607,0.7325581395348837,33089.20930232558,0.5058139534883721,0.936046511627907,0.7441860465116279,perceptual,0.5058139534883721,0.936046511627907
663784abc88d62265def75ea,perceptual,3.0,85.5,0.1744186046511628,1.4709302325581395,655.0581395348837,347.4651162790698,0.5348837209302325,0.5523255813953488,506.6046511627907,709.2209302325581,0.5465116279069767,0.47674418604651164,323.43023255813955,165.34302325581396,0.4951162790697674,0.48697674418604653,654.4186046511628,344.4186046511628,0.7267441860465116,32805.04651162791,0.4941860465116279,0.8953488372093024,0.7558139534883721,perceptual,0.4941860465116279,0.8953488372093024
663a623d4ea504f754d08b02,perceptual,3.0,85.5,0.1744186046511628,1.494186046511628,656.2093023255813,343.43023255813955,0.47093023255813954,0.5116279069767442,156.29651162790697,324.7674418604651,0.4941860465116279,0.5755813953488372,318.1511627906977,174.43023255813952,0.4836627906976744,0.5070348837209302,658.1395348837209,344.6511627906977,0.7151162790697675,29061.988372093023,0.47093023255813954,0.8546511627906976,0.7209302325581395,perceptual,0.47093023255813954,0.8546511627906976
663eea8e72f4269ddd149eba,perceptual,3.0,85.5,0.1744186046511628,1.4825581395348837,656.1279069767442,343.9651162790698,0.5232558139534884,0.5174418604651163,553.1395348837209,692.7616279069767,0.563953488372093,0.5,326.26162790697674,175.09883720930233,0.49697674418604654,0.5044186046511628,655.9302325581396,343.6046511627907,0.5697674418604651,25303.593023255813,0.48255813953488375,0.6046511627906976,0.5755813953488372,perceptual,0.48255813953488375,0.6046511627906976
66463a2c0a36377060b1910c,perceptual,3.0,85.5,0.1744186046511628,1.3953488372093024,654.7093023255813,342.6279069767442,0.48255813953488375,0.5174418604651163,159.62209302325581,416.3081395348837,0.563953488372093,0.5813953488372093,327.6220930232558,172.82558139534885,0.501453488372093,0.4926744186046511,656.1627906976744,343.83720930232556,0.6686046511627907,30910.10465116279,0.5523255813953488,0.8895348837209303,0.8197674418604651,perceptual,0.5523255813953488,0.8895348837209303
6646731363eb9f583aa62e05,value,3.0,85.5,0.1744186046511628,1.2848837209302326,652.9011627906976,337.7325581395349,0.5058139534883721,0.5,459.68023255813955,1020.8953488372093,0.622093023255814,0.6162790697674418,322.9360465116279,166.7906976744186,0.49790697674418605,0.4975581395348837,647.9069767441861,337.90697674418607,0.5174418604651163,24884.0988372093,0.686046511627907,0.5581395348837209,0.627906976744186,value,0.686046511627907,0.5581395348837209
664a7e1665f30b00d2685ba3,perceptual,3.0,85.5,0.1744186046511628,1.4186046511627908,652.9186046511628,341.59302325581393,0.4476744186046512,0.5058139534883721,1195.4302325581396,1616.3779069767443,0.48255813953488375,0.5988372093023255,320.54651162790697,177.43023255813952,0.49656976744186043,0.522093023255814,651.046511627907,342.2093023255814,0.6627906976744186,30268.31395348837,0.5290697674418605,0.7034883720930233,0.7034883720930233,perceptual,0.5290697674418605,0.7034883720930233
