agent,expName,group,model_original,model_fitted,value_fitted,value_original,ll,param,param2,n_param,bic,winning,p(model),p_model
671432260f5b80d8188b2fe1,FullPilot14,perceptual,absolute,absolute,801.4588623046875,456.0,116.26020519814338,$\beta_P$,beta_ff,2,245.23262571767856,True,2.515231550006729e-16,2.515231550006729e-16
671432260f5b80d8188b2fe1,FullPilot14,perceptual,absolute,absolute,586.1006469726562,375.0,116.26020519814338,$\beta_V$,beta_ss,2,245.23262571767856,True,2.515231550006729e-16,2.515231550006729e-16
664446cda39cd17787c271da,FullPilot14,perceptual,absolute-var,absolute-var,254.4343964457512,371.0,113.20014437199275,$\beta_P$,beta_ff,2,239.1125040653773,True,1.0,1.0
664446cda39cd17787c271da,FullPilot14,perceptual,absolute-var,absolute-var,417.4621792770922,460.0,113.20014437199275,$\beta_V$,beta_ss,2,239.1125040653773,True,1.0,1.0
664446cda39cd17787c271da,FullPilot14,perceptual,absolute-var,absolute,171.5842845060397,371.0,134.15355662363322,$\beta_P$,beta_ff,2,281.01932856865824,True,4.662320024180295e-22,4.662320024180295e-22
664446cda39cd17787c271da,FullPilot14,perceptual,absolute-var,absolute,914.652558786096,460.0,134.15355662363322,$\beta_V$,beta_ss,2,281.01932856865824,True,4.662320024180295e-22,4.662320024180295e-22
664446cda39cd17787c271da,FullPilot14,perceptual,absolute,absolute-var,391.6253267623688,469.0,106.44879090139054,$\beta_P$,beta_ff,2,225.60979712417287,True,1.0,1.0
664446cda39cd17787c271da,FullPilot14,perceptual,absolute,absolute-var,33.80704435243388,23.0,106.44879090139054,$\beta_V$,beta_ss,2,225.60979712417287,True,1.0,1.0
664446cda39cd17787c271da,FullPilot14,perceptual,absolute,absolute,961.9918887393433,469.0,124.15220292939537,$\beta_P$,beta_ff,2,261.01662118018254,True,3.115653113048113e-19,3.115653113048113e-19
664446cda39cd17787c271da,FullPilot14,perceptual,absolute,absolute,192.43397942802403,23.0,124.15220292939537,$\beta_V$,beta_ss,2,261.01662118018254,True,3.115653113048113e-19,3.115653113048113e-19
6728e9f22f76d709508acf02,FullPilot14,perceptual,absolute-var,absolute-var,898.96578113955,556.0,106.3841673160412,$\beta_P$,beta_ff,2,225.4805499534742,True,1.0,1.0
6728e9f22f76d709508acf02,FullPilot14,perceptual,absolute-var,absolute-var,354.3439633891594,291.0,106.3841673160412,$\beta_V$,beta_ss,2,225.4805499534742,True,1.0,1.0
6728e9f22f76d709508acf02,FullPilot14,perceptual,absolute-var,absolute,460.57309797406197,556.0,124.0903346628323,$\beta_P$,beta_ff,2,260.8928846470564,True,3.0840624779345023e-19,3.0840624779345023e-19
6728e9f22f76d709508acf02,FullPilot14,perceptual,absolute-var,absolute,152.04767079651356,291.0,124.0903346628323,$\beta_V$,beta_ss,2,260.8928846470564,True,3.0840624779345023e-19,3.0840624779345023e-19
6728e9f22f76d709508acf02,FullPilot14,perceptual,absolute,absolute-var,687.6123046875,474.0,100.61114792400005,$\beta_P$,beta_ff,2,213.9345111693919,True,0.9999999999999902,0.9999999999999902
6728e9f22f76d709508acf02,FullPilot14,perceptual,absolute,absolute-var,484.8935546875,461.0,100.61114792400005,$\beta_V$,beta_ss,2,213.9345111693919,True,0.9999999999999902,0.9999999999999902
6728e9f22f76d709508acf02,FullPilot14,perceptual,absolute,absolute,847.7116743970546,474.0,113.13967335251525,$\beta_P$,beta_ff,2,238.9915620264223,True,9.736401800260334e-15,9.736401800260334e-15
6728e9f22f76d709508acf02,FullPilot14,perceptual,absolute,absolute,744.7210476980545,461.0,113.13967335251525,$\beta_V$,beta_ss,2,238.9915620264223,True,9.736401800260334e-15,9.736401800260334e-15
675edf24452fd3015aaee4dc,FullPilot14,combined,absolute-var,absolute-var,543.0964841842651,955.0,109.95151235777018,$\beta_P$,beta_ff,2,232.61524003693216,True,1.0,1.0
675edf24452fd3015aaee4dc,FullPilot14,combined,absolute-var,absolute-var,149.94106101989746,198.0,109.95151235777018,$\beta_V$,beta_ss,2,232.61524003693216,True,1.0,1.0
675edf24452fd3015aaee4dc,FullPilot14,combined,absolute-var,absolute,78.25159506566342,955.0,130.4697930755788,$\beta_P$,beta_ff,2,273.6518014725494,True,1.1131470213041648e-21,1.1131470213041648e-21
675edf24452fd3015aaee4dc,FullPilot14,combined,absolute-var,absolute,8.478235590031545,198.0,130.4697930755788,$\beta_V$,beta_ss,2,273.6518014725494,True,1.1131470213041648e-21,1.1131470213041648e-21
675edf24452fd3015aaee4dc,FullPilot14,combined,absolute,absolute-var,830.1184692382812,963.0,106.02246186912446,$\beta_P$,beta_ff,2,224.7571390596407,True,0.9999999999999258,0.9999999999999258
675edf24452fd3015aaee4dc,FullPilot14,combined,absolute,absolute-var,433.7265625,720.0,106.02246186912446,$\beta_V$,beta_ss,2,224.7571390596407,True,0.9999999999999258,0.9999999999999258
675edf24452fd3015aaee4dc,FullPilot14,combined,absolute,absolute,195.54599966269416,963.0,117.53575209427945,$\beta_P$,beta_ff,2,247.78371950995069,True,7.416868537417348e-14,7.416868537417348e-14
675edf24452fd3015aaee4dc,FullPilot14,combined,absolute,absolute,134.43995942954643,720.0,117.53575209427945,$\beta_V$,beta_ss,2,247.78371950995069,True,7.416868537417348e-14,7.416868537417348e-14
66885d217777eda6f3a9b8dd,FullPilot14,combined,absolute-var,absolute-var,246.18152446867316,384.0,105.71480917635681,$\beta_P$,beta_ff,2,224.1418336741054,True,1.0,1.0
66885d217777eda6f3a9b8dd,FullPilot14,combined,absolute-var,absolute-var,468.7579413956046,895.0,105.71480917635681,$\beta_V$,beta_ss,2,224.1418336741054,True,1.0,1.0
66885d217777eda6f3a9b8dd,FullPilot14,combined,absolute-var,absolute,57.52734375,384.0,125.7917146817161,$\beta_P$,beta_ff,2,264.29564468482397,True,2.691077263315629e-21,2.691077263315629e-21
66885d217777eda6f3a9b8dd,FullPilot14,combined,absolute-var,absolute,139.516357421875,895.0,125.7917146817161,$\beta_V$,beta_ss,2,264.29564468482397,True,2.691077263315629e-21,2.691077263315629e-21
66885d217777eda6f3a9b8dd,FullPilot14,combined,absolute,absolute-var,161.68616224984817,573.0,104.16443274125632,$\beta_P$,beta_ff,2,221.04108080390444,True,1.0,1.0
66885d217777eda6f3a9b8dd,FullPilot14,combined,absolute,absolute-var,92.60949906469705,355.0,104.16443274125632,$\beta_V$,beta_ss,2,221.04108080390444,True,1.0,1.0
66885d217777eda6f3a9b8dd,FullPilot14,combined,absolute,absolute,552.6231956481934,573.0,123.05366527693366,$\beta_P$,beta_ff,2,258.8195458752591,True,2.9077595629789056e-20,2.9077595629789056e-20
66885d217777eda6f3a9b8dd,FullPilot14,combined,absolute,absolute,394.8240394592285,355.0,123.05366527693366,$\beta_V$,beta_ss,2,258.8195458752591,True,2.9077595629789056e-20,2.9077595629789056e-20
675bead4e4f525677a43a27a,FullPilot14,combined,absolute-var,absolute-var,222.9608309864998,24.0,92.2614298466383,$\beta_P$,beta_ff,2,197.23507501466838,True,1.0,1.0
675bead4e4f525677a43a27a,FullPilot14,combined,absolute-var,absolute-var,801.0257191061974,950.0,92.2614298466383,$\beta_V$,beta_ss,2,197.23507501466838,True,1.0,1.0
675bead4e4f525677a43a27a,FullPilot14,combined,absolute-var,absolute,75.56801256209047,24.0,116.46438949572321,$\beta_P$,beta_ff,2,245.64099431283822,True,7.0158625757005795e-25,7.0158625757005795e-25
675bead4e4f525677a43a27a,FullPilot14,combined,absolute-var,absolute,254.8883280074832,950.0,116.46438949572321,$\beta_V$,beta_ss,2,245.64099431283822,True,7.0158625757005795e-25,7.0158625757005795e-25
675bead4e4f525677a43a27a,FullPilot14,combined,absolute,absolute-var,757.7822761535645,401.0,103.65584963650751,$\beta_P$,beta_ff,2,220.02391459440682,True,0.9999999999917792,0.9999999999917792
675bead4e4f525677a43a27a,FullPilot14,combined,absolute,absolute-var,928.9670829772949,603.0,103.65584963650751,$\beta_V$,beta_ss,2,220.02391459440682,True,0.9999999999917792,0.9999999999917792
675bead4e4f525677a43a27a,FullPilot14,combined,absolute,absolute,346.986328125,401.0,112.81509732548025,$\beta_P$,beta_ff,2,238.3424099723523,True,8.220835321045075e-12,8.220835321045075e-12
675bead4e4f525677a43a27a,FullPilot14,combined,absolute,absolute,500.974609375,603.0,112.81509732548025,$\beta_V$,beta_ss,2,238.3424099723523,True,8.220835321045075e-12,8.220835321045075e-12
5ddb5ed4a64380abb2907440,FullPilot14,combined,absolute-var,absolute-var,958.06640625,700.0,104.06805714329047,$\beta_P$,beta_ff,2,220.84832960797274,True,1.0,1.0
5ddb5ed4a64380abb2907440,FullPilot14,combined,absolute-var,absolute-var,237.830078125,255.0,104.06805714329047,$\beta_V$,beta_ss,2,220.84832960797274,True,1.0,1.0
5ddb5ed4a64380abb2907440,FullPilot14,combined,absolute-var,absolute,495.0155306304805,700.0,127.04993844023599,$\beta_P$,beta_ff,2,266.8120922018638,True,8.066706470895651e-24,8.066706470895651e-24
5ddb5ed4a64380abb2907440,FullPilot14,combined,absolute-var,absolute,119.90243657981046,255.0,127.04993844023599,$\beta_V$,beta_ss,2,266.8120922018638,True,8.066706470895651e-24,8.066706470895651e-24
5ddb5ed4a64380abb2907440,FullPilot14,combined,absolute,absolute-var,689.0989646911621,57.0,105.515619260561,$\beta_P$,beta_ff,2,223.7434538425138,True,0.999999999998284,0.999999999998284
5ddb5ed4a64380abb2907440,FullPilot14,combined,absolute,absolute-var,538.9710502624512,52.0,105.515619260561,$\beta_V$,beta_ss,2,223.7434538425138,True,0.999999999998284,0.999999999998284
5ddb5ed4a64380abb2907440,FullPilot14,combined,absolute,absolute,623.6459503173828,57.0,115.45824250221376,$\beta_P$,beta_ff,2,243.62870032581932,True,1.7158708210377286e-12,1.7158708210377286e-12
5ddb5ed4a64380abb2907440,FullPilot14,combined,absolute,absolute,434.45751953125,52.0,115.45824250221376,$\beta_V$,beta_ss,2,243.62870032581932,True,1.7158708210377286e-12,1.7158708210377286e-12
67603ec6f369599a362eecb9,FullPilot14,combined,absolute-var,absolute-var,744.9004894644022,131.0,125.04919150090544,$\beta_P$,beta_ff,2,262.81059832320267,True,1.0,1.0
67603ec6f369599a362eecb9,FullPilot14,combined,absolute-var,absolute-var,352.0521896034479,81.0,125.04919150090544,$\beta_V$,beta_ss,2,262.81059832320267,True,1.0,1.0
67603ec6f369599a362eecb9,FullPilot14,combined,absolute-var,absolute,416.1226806640625,131.0,145.28107885759422,$\beta_P$,beta_ff,2,303.27437303658024,True,1.973834071371323e-21,1.973834071371323e-21
67603ec6f369599a362eecb9,FullPilot14,combined,absolute-var,absolute,60.29888916015625,81.0,145.28107885759422,$\beta_V$,beta_ss,2,303.27437303658024,True,1.973834071371323e-21,1.973834071371323e-21
67603ec6f369599a362eecb9,FullPilot14,combined,absolute,absolute-var,505.1842746734619,883.0,103.59096507388202,$\beta_P$,beta_ff,2,219.89414546915583,True,0.9999999999999536,0.9999999999999536
67603ec6f369599a362eecb9,FullPilot14,combined,absolute,absolute-var,326.0821943283081,999.0,103.59096507388202,$\beta_V$,beta_ss,2,219.89414546915583,True,0.9999999999999536,0.9999999999999536
67603ec6f369599a362eecb9,FullPilot14,combined,absolute,absolute,406.13606499135494,883.0,115.33897880698237,$\beta_P$,beta_ff,2,243.39017293535653,True,4.638123759157708e-14,4.638123759157708e-14
67603ec6f369599a362eecb9,FullPilot14,combined,absolute,absolute,348.48278091847897,999.0,115.33897880698237,$\beta_V$,beta_ss,2,243.39017293535653,True,4.638123759157708e-14,4.638123759157708e-14
62b9e995fd8c321a2f65a6cd,FullPilot14,combined,absolute-var,absolute-var,937.5924943592399,378.0,116.11311375221358,$\beta_P$,beta_ff,2,244.93844282581895,True,1.0,1.0
62b9e995fd8c321a2f65a6cd,FullPilot14,combined,absolute-var,absolute-var,855.9837803710252,447.0,116.11311375221358,$\beta_V$,beta_ss,2,244.93844282581895,True,1.0,1.0
62b9e995fd8c321a2f65a6cd,FullPilot14,combined,absolute-var,absolute,755.8349609375,378.0,136.57584396207034,$\beta_P$,beta_ff,2,285.86390324553247,True,1.2439504646192716e-21,1.2439504646192716e-21
62b9e995fd8c321a2f65a6cd,FullPilot14,combined,absolute-var,absolute,669.0947265625,447.0,136.57584396207034,$\beta_V$,beta_ss,2,285.86390324553247,True,1.2439504646192716e-21,1.2439504646192716e-21
62b9e995fd8c321a2f65a6cd,FullPilot14,combined,absolute,absolute-var,372.1691303253174,750.0,118.68870115466675,$\beta_P$,beta_ff,2,250.0896176307253,True,0.999999999998664,0.999999999998664
62b9e995fd8c321a2f65a6cd,FullPilot14,combined,absolute,absolute-var,298.29345417022705,815.0,118.68870115466675,$\beta_V$,beta_ss,2,250.0896176307253,True,0.999999999998664,0.999999999998664
62b9e995fd8c321a2f65a6cd,FullPilot14,combined,absolute,absolute,823.9116389993578,750.0,128.7564461933677,$\beta_P$,beta_ff,2,270.2251077081272,True,1.3359960586803916e-12,1.3359960586803916e-12
62b9e995fd8c321a2f65a6cd,FullPilot14,combined,absolute,absolute,875.814369824715,815.0,128.7564461933677,$\beta_V$,beta_ss,2,270.2251077081272,True,1.3359960586803916e-12,1.3359960586803916e-12
65cbb41e2614de61e770c67c,FullPilot14,perceptual,absolute-var,absolute-var,303.7881535887718,99.0,115.7811955352898,$\beta_P$,beta_ff,2,244.2746063919714,True,1.0,1.0
65cbb41e2614de61e770c67c,FullPilot14,perceptual,absolute-var,absolute-var,439.35644257068634,137.0,115.7811955352898,$\beta_V$,beta_ss,2,244.2746063919714,True,1.0,1.0
65cbb41e2614de61e770c67c,FullPilot14,perceptual,absolute-var,absolute,74.9559526797384,99.0,146.8792932495919,$\beta_P$,beta_ff,2,306.4708018205756,True,7.195156527464887e-31,7.195156527464887e-31
65cbb41e2614de61e770c67c,FullPilot14,perceptual,absolute-var,absolute,429.7222344186157,137.0,146.8792932495919,$\beta_V$,beta_ss,2,306.4708018205756,True,7.195156527464887e-31,7.195156527464887e-31
65cbb41e2614de61e770c67c,FullPilot14,perceptual,absolute,absolute-var,764.4534078761935,664.0,106.08120717496665,$\beta_P$,beta_ff,2,224.8746296713251,True,1.0,1.0
65cbb41e2614de61e770c67c,FullPilot14,perceptual,absolute,absolute-var,787.2212319849059,721.0,106.08120717496665,$\beta_V$,beta_ss,2,224.8746296713251,True,1.0,1.0
65cbb41e2614de61e770c67c,FullPilot14,perceptual,absolute,absolute,363.31103515625,664.0,121.73372718756396,$\beta_P$,beta_ff,2,256.1796696965197,True,1.8833510098353543e-17,1.8833510098353543e-17
65cbb41e2614de61e770c67c,FullPilot14,perceptual,absolute,absolute,375.2576141357422,721.0,121.73372718756396,$\beta_V$,beta_ss,2,256.1796696965197,True,1.8833510098353543e-17,1.8833510098353543e-17
60165591d472ae0b5c202703,FullPilot14,perceptual,absolute-var,absolute-var,904.584716796875,575.0,119.81291081933618,$\beta_P$,beta_ff,2,252.33803696006416,True,0.9999999999998326,0.9999999999998326
60165591d472ae0b5c202703,FullPilot14,perceptual,absolute-var,absolute-var,178.500732421875,190.0,119.81291081933618,$\beta_V$,beta_ss,2,252.33803696006416,True,0.9999999999998326,0.9999999999998326
60165591d472ae0b5c202703,FullPilot14,perceptual,absolute-var,absolute,743.4534541964531,575.0,130.91687596092902,$\beta_P$,beta_ff,2,274.54596724324983,True,1.6738754499845352e-13,1.6738754499845352e-13
60165591d472ae0b5c202703,FullPilot14,perceptual,absolute-var,absolute,305.81166964769363,190.0,130.91687596092902,$\beta_V$,beta_ss,2,274.54596724324983,True,1.6738754499845352e-13,1.6738754499845352e-13
60165591d472ae0b5c202703,FullPilot14,perceptual,absolute,absolute-var,367.4737269948964,281.0,98.45428909621867,$\beta_P$,beta_ff,2,209.62079351382914,True,0.9999999997715063,0.9999999997715063
60165591d472ae0b5c202703,FullPilot14,perceptual,absolute,absolute-var,999.9999999982829,574.0,98.45428909621867,$\beta_V$,beta_ss,2,209.62079351382914,True,0.9999999997715063,0.9999999997715063
60165591d472ae0b5c202703,FullPilot14,perceptual,absolute,absolute,264.5919951023534,281.0,105.95111825213264,$\beta_P$,beta_ff,2,224.61445182565708,True,2.2849375747285242e-10,2.2849375747285242e-10
60165591d472ae0b5c202703,FullPilot14,perceptual,absolute,absolute,878.9151759501547,574.0,105.95111825213264,$\beta_V$,beta_ss,2,224.61445182565708,True,2.2849375747285242e-10,2.2849375747285242e-10
5d23ac815173fe001528bcd6,FullPilot14,random,absolute-var,absolute-var,619.3568124771118,932.0,96.7232288581536,$\beta_P$,beta_ff,2,206.158673037699,True,1.0,1.0
5d23ac815173fe001528bcd6,FullPilot14,random,absolute-var,absolute-var,19.221102714538574,130.0,96.7232288581536,$\beta_V$,beta_ss,2,206.158673037699,True,1.0,1.0
5d23ac815173fe001528bcd6,FullPilot14,random,absolute-var,absolute,917.5796076059341,932.0,137.15263237047753,$\beta_P$,beta_ff,2,287.01748006234686,True,5.648992682864319e-39,5.648992682864319e-39
5d23ac815173fe001528bcd6,FullPilot14,random,absolute-var,absolute,291.72605389356613,130.0,137.15263237047753,$\beta_V$,beta_ss,2,287.01748006234686,True,5.648992682864319e-39,5.648992682864319e-39
5d23ac815173fe001528bcd6,FullPilot14,random,absolute,absolute-var,191.048828125,5.0,119.55704265488225,$\beta_P$,beta_ff,2,251.8263006311563,True,0.9999999999994589,0.9999999999994589
5d23ac815173fe001528bcd6,FullPilot14,random,absolute,absolute-var,404.48828125,445.0,119.55704265488225,$\beta_V$,beta_ss,2,251.8263006311563,True,0.9999999999994589,0.9999999999994589
5d23ac815173fe001528bcd6,FullPilot14,random,absolute,absolute,17.0810546875,5.0,130.07659541799092,$\beta_P$,beta_ff,2,272.8654061573736,True,5.41215185685111e-13,5.41215185685111e-13
5d23ac815173fe001528bcd6,FullPilot14,random,absolute,absolute,690.5361328125,445.0,130.07659541799092,$\beta_V$,beta_ss,2,272.8654061573736,True,5.41215185685111e-13,5.41215185685111e-13
675967674f07f1afe5626a04,FullPilot14,perceptual,absolute-var,absolute-var,900.2917718887329,735.0,125.33950225325677,$\beta_P$,beta_ff,2,263.39121982790533,True,1.0,1.0
675967674f07f1afe5626a04,FullPilot14,perceptual,absolute-var,absolute-var,180.53751373291016,210.0,125.33950225325677,$\beta_V$,beta_ss,2,263.39121982790533,True,1.0,1.0
675967674f07f1afe5626a04,FullPilot14,perceptual,absolute-var,absolute,792.0866270810366,735.0,153.4251756878099,$\beta_P$,beta_ff,2,319.5625666970116,True,2.975765675060281e-28,2.975765675060281e-28
675967674f07f1afe5626a04,FullPilot14,perceptual,absolute-var,absolute,89.87702557444572,210.0,153.4251756878099,$\beta_V$,beta_ss,2,319.5625666970116,True,2.975765675060281e-28,2.975765675060281e-28
675967674f07f1afe5626a04,FullPilot14,perceptual,absolute,absolute-var,550.8319702148438,613.0,118.60894958864769,$\beta_P$,beta_ff,2,249.93011449868717,True,1.0,1.0
675967674f07f1afe5626a04,FullPilot14,perceptual,absolute,absolute-var,400.6050720214844,816.0,118.60894958864769,$\beta_V$,beta_ss,2,249.93011449868717,True,1.0,1.0
675967674f07f1afe5626a04,FullPilot14,perceptual,absolute,absolute,501.25633239746094,613.0,139.7274449512647,$\beta_P$,beta_ff,2,292.16710522392117,True,3.3670177338719377e-22,3.3670177338719377e-22
675967674f07f1afe5626a04,FullPilot14,perceptual,absolute,absolute,552.9639282226562,816.0,139.7274449512647,$\beta_V$,beta_ss,2,292.16710522392117,True,3.3670177338719377e-22,3.3670177338719377e-22
673efaa7caf0942718ac1631,FullPilot14,random,absolute-var,absolute-var,242.64813954476267,124.0,90.56864917659048,$\beta_P$,beta_ff,2,193.84951367457276,True,1.0,1.0
673efaa7caf0942718ac1631,FullPilot14,random,absolute-var,absolute-var,995.3982035286026,369.0,90.56864917659048,$\beta_V$,beta_ss,2,193.84951367457276,True,1.0,1.0
673efaa7caf0942718ac1631,FullPilot14,random,absolute-var,absolute,654.5265054702759,124.0,131.08792574729233,$\beta_P$,beta_ff,2,274.88806681597646,True,4.719633396221573e-39,4.719633396221573e-39
673efaa7caf0942718ac1631,FullPilot14,random,absolute-var,absolute,929.1279315948486,369.0,131.08792574729233,$\beta_V$,beta_ss,2,274.88806681597646,True,4.719633396221573e-39,4.719633396221573e-39
673efaa7caf0942718ac1631,FullPilot14,random,absolute,absolute-var,309.22021484375,306.0,96.5060675729579,$\beta_P$,beta_ff,2,205.7243504673076,True,0.9999999999995588,0.9999999999995588
673efaa7caf0942718ac1631,FullPilot14,random,absolute,absolute-var,92.491455078125,105.0,96.5060675729579,$\beta_V$,beta_ss,2,205.7243504673076,True,0.9999999999995588,0.9999999999995588
673efaa7caf0942718ac1631,FullPilot14,random,absolute,absolute,889.6305541992188,306.0,107.1277701283351,$\beta_P$,beta_ff,2,226.967755578062,True,4.412084196198631e-13,4.412084196198631e-13
673efaa7caf0942718ac1631,FullPilot14,random,absolute,absolute,272.70281982421875,105.0,107.1277701283351,$\beta_V$,beta_ss,2,226.967755578062,True,4.412084196198631e-13,4.412084196198631e-13
6165af4b36cb3bae91f2e355,FullPilot14,combined,absolute-var,absolute-var,958.06640625,964.0,103.44332853995817,$\beta_P$,beta_ff,2,219.59887240130814,True,1.0,1.0
6165af4b36cb3bae91f2e355,FullPilot14,combined,absolute-var,absolute-var,237.830078125,292.0,103.44332853995817,$\beta_V$,beta_ss,2,219.59887240130814,True,1.0,1.0
6165af4b36cb3bae91f2e355,FullPilot14,combined,absolute-var,absolute,706.7651872634888,964.0,124.88864094180344,$\beta_P$,beta_ff,2,262.48949720499866,True,1.743183227803554e-22,1.743183227803554e-22
6165af4b36cb3bae91f2e355,FullPilot14,combined,absolute-var,absolute,218.46828269958496,292.0,124.88864094180344,$\beta_V$,beta_ss,2,262.48949720499866,True,1.743183227803554e-22,1.743183227803554e-22
6165af4b36cb3bae91f2e355,FullPilot14,combined,absolute,absolute-var,769.9996923208237,344.0,107.56377750880381,$\beta_P$,beta_ff,2,227.83977033899941,True,0.9999999999999998,0.9999999999999998
6165af4b36cb3bae91f2e355,FullPilot14,combined,absolute,absolute-var,999.9999799132347,641.0,107.56377750880381,$\beta_V$,beta_ss,2,227.83977033899941,True,0.9999999999999998,0.9999999999999998
6165af4b36cb3bae91f2e355,FullPilot14,combined,absolute,absolute,395.5911636352539,344.0,122.16464909962285,$\beta_P$,beta_ff,2,257.04151352063747,True,1.5430552702946659e-16,1.5430552702946659e-16
6165af4b36cb3bae91f2e355,FullPilot14,combined,absolute,absolute,844.129430770874,641.0,122.16464909962285,$\beta_V$,beta_ss,2,257.04151352063747,True,1.5430552702946659e-16,1.5430552702946659e-16
675efe6044b2f5bde425ceac,FullPilot14,perceptual,absolute-var,absolute-var,424.44784581661224,595.0,125.7430557846762,$\beta_P$,beta_ff,2,264.19832689074417,True,1.0,1.0
675efe6044b2f5bde425ceac,FullPilot14,perceptual,absolute-var,absolute-var,140.90437570214272,377.0,125.7430557846762,$\beta_V$,beta_ss,2,264.19832689074417,True,1.0,1.0
675efe6044b2f5bde425ceac,FullPilot14,perceptual,absolute-var,absolute,311.900390625,595.0,159.71474178373578,$\beta_P$,beta_ff,2,332.14169888886335,True,2.296535565770083e-33,2.296535565770083e-33
675efe6044b2f5bde425ceac,FullPilot14,perceptual,absolute-var,absolute,443.47265625,377.0,159.71474178373578,$\beta_V$,beta_ss,2,332.14169888886335,True,2.296535565770083e-33,2.296535565770083e-33
675efe6044b2f5bde425ceac,FullPilot14,perceptual,absolute,absolute-var,832.58544921875,543.0,111.82901896325123,$\beta_P$,beta_ff,2,236.37025324789425,True,0.9999999995762716,0.9999999995762716
675efe6044b2f5bde425ceac,FullPilot14,perceptual,absolute,absolute-var,720.383544921875,395.0,111.82901896325123,$\beta_V$,beta_ss,2,236.37025324789425,True,0.9999999995762716,0.9999999995762716
675efe6044b2f5bde425ceac,FullPilot14,perceptual,absolute,absolute,844.5244140625,543.0,119.017056169728,$\beta_P$,beta_ff,2,250.74632766084778,True,4.237284445349024e-10,4.237284445349024e-10
675efe6044b2f5bde425ceac,FullPilot14,perceptual,absolute,absolute,605.7451171875,395.0,119.017056169728,$\beta_V$,beta_ss,2,250.74632766084778,True,4.237284445349024e-10,4.237284445349024e-10
5fe17e28d8918b3fae67ec4d,FullPilot14,perceptual,absolute-var,absolute-var,459.5537109375,943.0,107.12877570216199,$\beta_P$,beta_ff,2,226.96976672571577,True,0.9999999999693725,0.9999999999693725
5fe17e28d8918b3fae67ec4d,FullPilot14,perceptual,absolute-var,absolute-var,155.4755859375,348.0,107.12877570216199,$\beta_V$,beta_ss,2,226.96976672571577,True,0.9999999999693725,0.9999999999693725
5fe17e28d8918b3fae67ec4d,FullPilot14,perceptual,absolute-var,absolute,813.9791560024023,943.0,115.6280694571637,$\beta_P$,beta_ff,2,243.9683542357192,True,3.062752905427632e-11,3.062752905427632e-11
5fe17e28d8918b3fae67ec4d,FullPilot14,perceptual,absolute-var,absolute,225.82939714193344,348.0,115.6280694571637,$\beta_V$,beta_ss,2,243.9683542357192,True,3.062752905427632e-11,3.062752905427632e-11
5fe17e28d8918b3fae67ec4d,FullPilot14,perceptual,absolute,absolute-var,191.048828125,567.0,111.53182979766598,$\beta_P$,beta_ff,2,235.77587491672375,True,1.0,1.0
5fe17e28d8918b3fae67ec4d,FullPilot14,perceptual,absolute,absolute-var,404.48828125,972.0,111.53182979766598,$\beta_V$,beta_ss,2,235.77587491672375,True,1.0,1.0
5fe17e28d8918b3fae67ec4d,FullPilot14,perceptual,absolute,absolute,745.0282507026568,567.0,127.75243785280979,$\beta_P$,beta_ff,2,268.21709102701135,True,6.0463915138075225e-18,6.0463915138075225e-18
5fe17e28d8918b3fae67ec4d,FullPilot14,perceptual,absolute,absolute,999.475274222903,972.0,127.75243785280979,$\beta_V$,beta_ss,2,268.21709102701135,True,6.0463915138075225e-18,6.0463915138075225e-18
673487045133bc17c8100d16,FullPilot14,combined,absolute-var,absolute-var,465.25009921053424,740.0,99.90439853949101,$\beta_P$,beta_ff,2,212.52101240037382,True,1.0,1.0
673487045133bc17c8100d16,FullPilot14,combined,absolute-var,absolute-var,153.94290651381016,169.0,99.90439853949101,$\beta_V$,beta_ss,2,212.52101240037382,True,1.0,1.0
673487045133bc17c8100d16,FullPilot14,combined,absolute-var,absolute,580.5232925415039,740.0,132.20704271254635,$\beta_P$,beta_ff,2,277.1263007464845,True,6.468215574974304e-32,6.468215574974304e-32
673487045133bc17c8100d16,FullPilot14,combined,absolute-var,absolute,323.0627136230469,169.0,132.20704271254635,$\beta_V$,beta_ss,2,277.1263007464845,True,6.468215574974304e-32,6.468215574974304e-32
673487045133bc17c8100d16,FullPilot14,combined,absolute,absolute-var,187.48619058795316,154.0,100.75190711356886,$\beta_P$,beta_ff,2,214.21602954852952,True,1.0,1.0
673487045133bc17c8100d16,FullPilot14,combined,absolute,absolute-var,919.204849117157,910.0,100.75190711356886,$\beta_V$,beta_ss,2,214.21602954852952,True,1.0,1.0
673487045133bc17c8100d16,FullPilot14,combined,absolute,absolute,17.615305368548434,154.0,122.1288687876665,$\beta_P$,beta_ff,2,256.9699528967248,True,2.0079108113185566e-22,2.0079108113185566e-22
673487045133bc17c8100d16,FullPilot14,combined,absolute,absolute,688.7094865307918,910.0,122.1288687876665,$\beta_V$,beta_ss,2,256.9699528967248,True,2.0079108113185566e-22,2.0079108113185566e-22
675da16368f40dd379799754,FullPilot14,random,absolute-var,absolute-var,55.943603515625,149.0,104.35160296641644,$\beta_P$,beta_ff,2,221.41542125422467,True,0.9999999999986307,0.9999999999986307
675da16368f40dd379799754,FullPilot14,random,absolute-var,absolute-var,290.36761474609375,885.0,104.35160296641644,$\beta_V$,beta_ss,2,221.41542125422467,True,0.9999999999986307,0.9999999999986307
