"prolificID","session","t","block","choice","outcome","cfoutcome","choseLeft","op1IsLeft","moveTime","fireTime","leftCount","rightCount","ev1","ev2","p1","p2","missedTrial","score","datetime"
"testing","0","17","12","2","5","5","0","1","650","1051","0","1","3","4","0.55","0.88","0","55","2024-01-30 17:40:41"
"testing","0","18","10","2","5","5","0","1","800","1100","0","1","2","3","0.37","0.63","0","60","2024-01-30 17:40:45"
"testing","0","19","0","2","5","5","0","1","948","1250","0","1","1","4","0.12","0.88","0","65","2024-01-30 17:40:49"
"testing","0","20","14","2","5","5","1","0","1267","1633","1","0","3","4","0.63","0.78","0","70","2024-01-30 17:40:53"
"testing","0","21","4","2","5","5","1","0","801","1184","1","0","1","4","0.16","0.84","0","75","2024-01-30 17:40:58"
"testing","0","22","6","1","5","5","0","0","817","1200","0","1","1","2","0.22","0.37","1","75","2024-01-30 17:41:02"
"testing","0","23","3","2","5","5","1","0","1283","1667","1","0","1","1","0.12","0.22","1","75","2024-01-30 17:41:07"
"testing","0","24","10","2","5","5","1","0","1716","2101","1","0","2","3","0.37","0.63","1","75","2024-01-30 17:41:12"
"testing","0","25","13","2","5","5","0","1","867","1351","0","1","3","3","0.55","0.63","0","80","2024-01-30 17:41:16"
"testing","0","26","9","2","5","5","0","1","868","1234","0","1","2","4","0.37","0.84","0","85","2024-01-30 17:41:21"
"testing","0","27","0","2","5","5","0","1","1068","1450","0","1","1","4","0.12","0.88","1","85","2024-01-30 17:41:25"
"testing","0","28","1","2","5","5","1","0","951","1334","1","0","1","4","0.12","0.71","0","90","2024-01-30 17:41:29"
"testing","0","29","4","2","5","5","1","0","816","1235","1","0","1","4","0.16","0.84","0","95","2024-01-30 17:41:34"
"testing","0","30","11","2","5","5","1","0","1367","1801","1","0","2","2","0.37","0.45","0","100","2024-01-30 17:41:38"
"testing","0","31","5","2","5","5","1","0","699","1049","1","0","1","3","0.16","0.63","0","105","2024-01-30 17:41:42"
"testing","1","0","2","2","5","5","0","1","816","1317","0","1","1","2","0.12","0.45","1","0","2024-01-30 17:42:12"
"testing","1","1","14","1","5","5","1","1","1035","1439","1","0","3","4","0.63","0.78","1","0","2024-01-30 17:42:16"
"testing","1","2","0","1","5","5","0","0","721","1148","0","1","1","4","0.12","0.88","1","0","2024-01-30 17:42:21"
"testing","1","3","0","2","5","5","0","1","867","1217","0","1","1","4","0.12","0.88","0","5","2024-01-30 17:42:25"
"testing","1","4","3","2","5","5","0","1","1602","2001","0","1","1","1","0.12","0.22","1","5","2024-01-30 17:42:30"
"testing","1","5","9","1","5","5","0","0","935","1268","0","1","2","4","0.37","0.84","1","5","2024-01-30 17:42:35"
"testing","1","6","9","1","5","5","0","0","750","1101","0","1","2","4","0.37","0.84","0","10","2024-01-30 17:42:38"
"testing","1","7","5","1","5","5","1","1","1234","1568","1","0","1","3","0.16","0.63","1","10","2024-01-30 17:42:43"
"testing","1","8","10","2","5","5","0","1","1386","1704","0","1","2","3","0.37","0.63","1","10","2024-01-30 17:42:48"
"testing","1","9","12","2","5","5","1","0","965","1266","1","0","3","4","0.55","0.88","0","15","2024-01-30 17:42:52"
"testing","1","10","3","2","5","5","0","1","1185","1485","0","1","1","1","0.12","0.22","0","20","2024-01-30 17:42:57"
"testing","1","11","10","2","5","5","1","0","785","1051","1","0","2","3","0.37","0.63","0","25","2024-01-30 17:43:01"
"testing","1","12","0","2","5","5","0","1","1500","1833","0","1","1","4","0.12","0.88","0","30","2024-01-30 17:43:05"
"testing","1","13","14","1","5","5","0","0","949","1450","0","1","3","4","0.63","0.78","1","30","2024-01-30 17:43:10"
"testing","1","14","12","2","5","5","1","0","935","1301","1","0","3","4","0.55","0.88","0","35","2024-01-30 17:43:14"
"testing","1","15","8","2","5","5","1","0","1050","1417","1","0","1","4","0.29","0.71","1","35","2024-01-30 17:43:19"
"testing","1","16","8","2","5","5","0","1","851","1217","0","1","1","4","0.29","0.71","1","35","2024-01-30 17:43:23"
"testing","1","17","8","2","5","5","0","1","699","933","0","1","1","4","0.29","0.71","1","35","2024-01-30 17:43:27"
"testing","1","18","15","2","5","5","0","1","1282","1616","0","1","4","4","0.78","0.88","1","35","2024-01-30 17:43:32"
"testing","1","19","5","2","5","5","1","0","902","1268","1","0","1","3","0.16","0.63","1","35","2024-01-30 17:43:36"
"testing","1","20","5","2","5","5","0","1","750","1085","0","1","1","3","0.16","0.63","0","40","2024-01-30 17:43:40"
"testing","1","21","7","2","5","5","0","1","799","1184","0","1","1","4","0.29","0.88","0","45","2024-01-30 17:43:45"
"testing","1","22","15","2","5","5","0","1","1266","1667","0","1","4","4","0.78","0.88","0","50","2024-01-30 17:43:49"
"testing","1","23","10","2","5","5","1","0","1049","1382","1","0","2","3","0.37","0.63","1","50","2024-01-30 17:43:54"
"testing","1","24","14","2","5","5","1","0","1103","1500","1","0","3","4","0.63","0.78","0","55","2024-01-30 17:43:58"
"testing","1","25","13","2","5","5","1","0","940","1318","1","0","3","3","0.55","0.63","0","60","2024-01-30 17:44:02"
"testing","1","26","15","2","5","5","0","1","1684","2019","0","1","4","4","0.78","0.88","0","65","2024-01-30 17:44:07"
"testing","1","27","11","2","5","5","1","0","1216","1501","1","0","2","2","0.37","0.45","0","70","2024-01-30 17:44:11"
"testing","1","28","9","2","5","5","0","1","801","1119","0","1","2","4","0.37","0.84","0","75","2024-01-30 17:44:15"
"testing","1","29","10","2","5","5","0","1","734","951","0","1","2","3","0.37","0.63","1","75","2024-01-30 17:44:19"
"testing","1","30","7","2","5","5","1","0","700","984","1","0","1","4","0.29","0.88","0","80","2024-01-30 17:44:23"
"testing","1","31","13","2","5","5","1","0","1168","1484","1","0","3","3","0.55","0.63","1","80","2024-01-30 17:44:28"
"testing","1","32","13","2","5","5","0","1","999","1349","0","1","3","3","0.55","0.63","0","85","2024-01-30 17:44:32"
"testing","1","33","2","2","5","5","1","0","784","1118","1","0","1","2","0.12","0.45","0","90","2024-01-30 17:44:36"
"testing","1","34","6","2","5","5","0","1","1002","1451","0","1","1","2","0.22","0.37","0","95","2024-01-30 17:44:41"
"testing","1","35","4","2","5","5","0","1","686","972","0","1","1","4","0.16","0.84","0","100","2024-01-30 17:44:44"
"testing","2","0","4","2","5","5","1","0","1021","1722","1","0","1","4","0.16","0.84","0","5","2024-01-30 17:45:04"
"testing","2","1","1","2","5","5","0","1","1001","1384","0","1","1","4","0.12","0.71","0","10","2024-01-30 17:45:08"
"testing","2","2","4","2","5","5","0","1","929","1303","0","1","1","4","0.16","0.84","0","15","2024-01-30 17:45:12"
"testing","2","3","0","2","5","5","1","0","867","1266","1","0","1","4","0.12","0.88","0","20","2024-01-30 17:45:16"
"testing","2","4","15","2","5","5","1","0","1100","1501","1","0","4","4","0.78","0.88","0","25","2024-01-30 17:45:21"
"testing","2","5","0","2","5","5","1","0","700","1067","1","0","1","4","0.12","0.88","0","30","2024-01-30 17:45:25"
"testing","2","6","2","2","5","5","1","0","748","1115","1","0","1","2","0.12","0.45","0","35","2024-01-30 17:45:29"
"testing","2","7","10","2","5","5","1","0","867","1167","1","0","2","3","0.37","0.63","0","40","2024-01-30 17:45:33"
"test","0","0","14","2","5","5","0","1","840","1204","1","1","3","4","0.63","0.78","0","5","2024-01-31 10:06:39"
"test","0","0","7","2","5","5","0","1","1001","1568","1","2","1","4","0.29","0.88","0","5","2024-01-31 10:06:56"
"test","0","0","6","1","5","5","1","1","1000","1274","1","0","1","2","0.22","0.37","0","5","2024-01-31 10:08:05"
"test","0","1","0","2","5","5","0","1","2100","2247","0","1","1","4","0.12","0.88","0","10","2024-01-31 10:08:09"
"test","0","2","12","2","5","5","1","0","1119","1338","1","0","3","4","0.55","0.88","0","15","2024-01-31 10:08:12"
"test","0","0","3","1","5","5","1","1","839","1128","1","0","1","1","0.12","0.22","1","0","2024-01-31 10:10:27"
"test","0","1","7","2","5","5","1","0","760","949","1","0","1","4","0.29","0.88","0","5","2024-01-31 10:10:29"
"test","0","2","2","1","5","5","1","1","1279","1961","2","1","1","2","0.12","0.45","1","5","2024-01-31 10:10:33"
"test","0","3","4","1","5","5","1","1","860","1065","1","0","1","4","0.16","0.84","1","5","2024-01-31 10:10:36"
"test","0","4","15","0","5","5","0","0","0","0","0","0","4","4","0.78","0.88","1","5","2024-01-31 10:10:36"
"test","0","5","13","2","5","5","1","0","580","908","1","1","3","3","0.55","0.63","0","10","2024-01-31 10:10:38"
"test","0","6","8","2","5","5","1","0","980","1212","1","0","1","4","0.29","0.71","0","15","2024-01-31 10:10:40"
"test","0","7","12","2","5","5","0","1","979","36","1","0","3","4","0.55","0.88","0","20","2024-01-31 10:10:43"
"test","0","8","4","2","5","5","0","1","279","572","0","1","1","4","0.16","0.84","0","25","2024-01-31 10:10:45"
"test","0","9","9","2","5","5","1","0","20","297","0","1","2","4","0.37","0.84","0","30","2024-01-31 10:10:47"
"test","0","0","14","2","5","5","1","0","760","962","1","0","3","4","0.63","0.78","0","5","2024-01-31 10:11:19"
"test","0","0","15","0","0","0","0","1","0","0","0","0","4","4","0.78","0.88","1","0","2024-01-31 10:12:49"
"test","0","1","0","0","5","5","0","1","0","0","0","0","1","4","0.12","0.88","1","0","2024-01-31 10:12:55"
"test","0","2","2","0","5","5","0","1","0","0","0","0","1","2","0.12","0.45","1","0","2024-01-31 10:13:01"
"test","0","3","5","0","5","5","0","0","0","0","0","0","1","3","0.16","0.63","1","0","2024-01-31 10:13:07"
"testing","0","0","14","1","5","5","1","1","333","1215","10","9","3","4","0.63","0.78","0","5","2024-01-31 10:32:36"
"testing","0","1","12","1","5","5","1","1","900","1166","1","0","3","4","0.55","0.88","0","10","2024-01-31 10:32:40"
"testing","0","2","13","1","5","5","1","1","867","1065","1","0","3","3","0.55","0.63","1","10","2024-01-31 10:32:44"
"testing","0","3","2","1","5","5","0","0","900","1050","0","1","1","2","0.12","0.45","1","10","2024-01-31 10:32:48"
"testing","0","4","4","1","5","5","1","1","566","749","1","0","1","4","0.16","0.84","1","10","2024-01-31 10:32:52"
"testing","0","5","14","2","5","5","0","1","550","750","0","1","3","4","0.63","0.78","0","15","2024-01-31 10:32:56"
"testing","0","6","5","2","5","5","0","1","500","616","0","1","1","3","0.16","0.63","1","15","2024-01-31 10:33:00"
"testing","0","7","0","2","5","5","0","1","500","600","0","1","1","4","0.12","0.88","0","20","2024-01-31 10:33:04"
"testing","0","8","5","2","5","5","1","0","566","716","1","0","1","3","0.16","0.63","1","20","2024-01-31 10:33:08"
"testing","0","9","8","2","5","5","0","1","499","633","0","1","1","4","0.29","0.71","0","25","2024-01-31 10:33:11"
"testing","0","10","11","2","5","5","1","0","668","1000","1","0","2","2","0.37","0.45","0","30","2024-01-31 10:33:15"
"testing","0","11","6","2","5","5","0","1","667","834","0","1","1","2","0.22","0.37","0","35","2024-01-31 10:33:19"
"testing","0","12","6","2","5","5","1","0","683","783","1","0","1","2","0.22","0.37","0","40","2024-01-31 10:33:23"
"testing","0","13","3","2","5","5","0","1","1050","1149","0","1","1","1","0.12","0.22","1","40","2024-01-31 10:33:27"
"testing","0","14","3","2","5","5","1","0","734","833","1","0","1","1","0.12","0.22","0","45","2024-01-31 10:33:31"
"testing","0","15","9","2","5","5","0","1","499","583","0","1","2","4","0.37","0.84","0","50","2024-01-31 10:33:35"
"testing","0","16","15","2","5","5","1","0","567","684","1","0","4","4","0.78","0.88","0","55","2024-01-31 10:33:38"
"testing","0","17","12","2","5","5","0","1","616","733","0","1","3","4","0.55","0.88","0","60","2024-01-31 10:33:42"
"testing","0","18","6","2","5","5","1","0","800","866","1","0","1","2","0.22","0.37","1","60","2024-01-31 10:33:46"
"testing","0","19","7","2","5","5","0","1","583","667","0","1","1","4","0.29","0.88","1","60","2024-01-31 10:33:50"
"testing","0","20","8","2","5","5","0","1","650","734","0","1","1","4","0.29","0.71","0","65","2024-01-31 10:33:54"
"testing","0","21","2","2","5","5","0","1","567","650","0","1","1","2","0.12","0.45","0","70","2024-01-31 10:33:58"
"testing","0","22","13","2","5","5","1","0","900","1015","1","0","3","3","0.55","0.63","1","70","2024-01-31 10:34:01"
"testing","0","23","0","2","5","5","0","1","568","684","0","1","1","4","0.12","0.88","1","75","2024-01-31 10:34:05"
"testing","0","24","1","2","5","5","0","1","601","717","0","1","1","4","0.12","0.71","0","80","2024-01-31 10:34:09"
"testing","0","25","14","2","5","5","0","1","717","867","0","1","3","4","0.63","0.78","0","85","2024-01-31 10:34:13"
"testing","0","26","4","2","5","5","0","1","599","801","0","1","1","4","0.16","0.84","0","90","2024-01-31 10:34:16"
"testing","0","27","3","2","5","5","1","0","616","700","1","0","1","1","0.12","0.22","1","90","2024-01-31 10:34:20"
"testing","0","28","13","2","5","5","0","1","717","817","0","1","3","3","0.55","0.63","0","95","2024-01-31 10:34:24"
"testing","0","29","10","2","5","5","0","1","700","784","0","1","2","3","0.37","0.63","1","95","2024-01-31 10:34:28"
"test","0","0","2","1","5","5","1","1","839","1081","1","0","1","2","0.12","0.45","1","0","2024-01-31 10:38:50"
"test","0","1","4","1","5","5","0","0","739","843","0","1","1","4","0.16","0.84","1","0","2024-01-31 10:38:52"
"test","0","2","3","2","5","5","1","0","760","1050","1","0","1","1","0.12","0.22","1","0","2024-01-31 10:38:55"
"test","0","3","10","2","5","5","0","1","1199","1650","0","1","2","3","0.37","0.63","1","5","2024-01-31 10:38:59"
"test","0","4","2","2","5","5","1","0","580","1470","1","0","1","2","0.12","0.45","1","5","2024-01-31 10:39:02"
"test","0","5","15","2","5","5","0","1","739","989","0","1","4","4","0.78","0.88","1","10","2024-01-31 10:39:05"
"test","0","6","0","2","5","5","1","0","779","1097","1","0","1","4","0.12","0.88","0","15","2024-01-31 10:39:08"
"test","0","7","12","2","5","5","1","0","779","1137","1","0","3","4","0.55","0.88","0","20","2024-01-31 10:39:11"
"test","0","8","4","2","5","5","1","0","939","1529","1","0","1","4","0.16","0.84","0","25","2024-01-31 10:39:14"
"test","0","9","8","2","5","5","1","0","1300","1742","1","0","1","4","0.29","0.71","0","30","2024-01-31 10:39:17"
"test","0","10","6","2","5","5","1","0","1039","1437","1","1","1","2","0.22","0.37","1","30","2024-01-31 10:39:21"
"test","0","11","8","2","5","5","0","1","679","841","0","1","1","4","0.29","0.71","1","35","2024-01-31 10:39:23"
"test","0","12","11","2","5","5","1","0","2419","2625","1","0","2","2","0.37","0.45","0","40","2024-01-31 10:39:28"
"test","0","13","6","2","5","5","0","1","759","965","0","1","1","2","0.22","0.37","0","45","2024-01-31 10:39:30"
"test","0","14","6","1","5","5","1","1","759","1128","1","0","1","2","0.22","0.37","0","50","2024-01-31 10:39:33"
"test","0","15","3","2","5","5","1","0","1239","1657","1","0","1","1","0.12","0.22","1","50","2024-01-31 10:39:37"
"test","0","16","14","2","5","5","0","1","659","757","0","1","3","4","0.63","0.78","1","50","2024-01-31 10:39:39"
"test","0","17","9","2","5","5","1","0","599","691","1","0","2","4","0.37","0.84","0","55","2024-01-31 10:39:42"
"test","0","18","2","1","5","5","0","0","1220","1428","0","1","1","2","0.12","0.45","1","55","2024-01-31 10:39:45"
"test","0","19","7","2","5","5","1","0","720","848","1","0","1","4","0.29","0.88","1","60","2024-01-31 10:39:48"
"test","0","20","8","2","5","5","0","1","859","1111","0","1","1","4","0.29","0.71","0","65","2024-01-31 10:39:51"
"test","0","21","13","2","5","5","1","0","640","800","1","0","3","3","0.55","0.63","0","70","2024-01-31 10:39:53"
"test","0","0","4","2","5","5","1","0","658","893","1","0","1","4","0.16","0.84","0","5","2024-01-31 10:42:52"
"test","0","1","15","2","5","5","0","1","1000","1196","0","1","4","4","0.78","0.88","0","10","2024-01-31 10:42:55"
"test","0","2","13","1","5","5","1","1","780","1718","2","2","3","3","0.55","0.63","0","15","2024-01-31 10:42:58"
"test","0","3","15","2","5","5","1","0","837","973","1","0","4","4","0.78","0.88","1","15","2024-01-31 10:43:01"
"test","0","4","1","2","5","5","1","0","1181","1333","1","0","1","4","0.12","0.71","1","15","2024-01-31 10:43:04"
"test","0","5","6","2","5","5","1","0","802","1197","1","0","1","2","0.22","0.37","1","15","2024-01-31 10:43:06"
"test","0","6","15","2","5","5","1","0","716","851","1","0","4","4","0.78","0.88","0","20","2024-01-31 10:43:09"
"test","0","7","9","2","5","5","0","1","778","889","0","1","2","4","0.37","0.84","0","25","2024-01-31 10:43:11"
"test","0","8","3","1","5","5","1","1","1717","1882","1","0","1","1","0.12","0.22","0","30","2024-01-31 10:43:15"
"test","0","9","2","1","5","5","1","1","1098","1370","1","0","1","2","0.12","0.45","1","30","2024-01-31 10:43:17"
"test","0","10","4","2","5","5","0","1","562","747","0","1","1","4","0.16","0.84","0","35","2024-01-31 10:43:20"
"test","0","11","5","2","5","5","1","0","564","939","1","0","1","3","0.16","0.63","0","40","2024-01-31 10:43:22"
"test","0","12","15","2","5","5","1","0","941","1083","1","0","4","4","0.78","0.88","0","45","2024-01-31 10:43:25"
"test","0","13","5","2","5","5","0","1","1319","1494","0","1","1","3","0.16","0.63","0","50","2024-01-31 10:43:28"
"test","0","14","1","2","5","5","0","1","922","1105","0","1","1","4","0.12","0.71","0","55","2024-01-31 10:43:31"
"test","0","15","10","2","5","5","1","0","799","1100","1","0","2","3","0.37","0.63","0","60","2024-01-31 10:43:33"
"test","0","16","0","2","5","5","0","1","823","1015","0","1","1","4","0.12","0.88","0","65","2024-01-31 10:43:36"
"test","0","17","7","2","5","5","0","1","676","833","0","1","1","4","0.29","0.88","0","70","2024-01-31 10:43:38"
"test","0","0","0","2","5","5","1","0","780","1143","1","1","1","4","0.12","0.88","1","0","2024-01-31 10:57:46"
"test","0","1","9","2","5","5","1","0","720","912","1","0","2","4","0.37","0.84","0","5","2024-01-31 10:57:48"
"test","0","2","2","1","5","5","0","0","559","1132","1","2","1","2","0.12","0.45","1","5","2024-01-31 10:57:51"
"test","0","0","14","2","5","5","0","1","700","1306","1","2","3","4","0.63","0.78","1","0","2024-01-31 11:01:46"
"test","0","1","8","1","5","5","1","1","560","704","1","0","1","4","0.29","0.71","1","0","2024-01-31 11:01:49"
"test","0","2","13","2","5","5","1","0","500","616","1","0","3","3","0.55","0.63","1","5","2024-01-31 11:01:51"
"test","0","3","4","2","5","5","0","1","620","748","0","1","1","4","0.16","0.84","0","10","2024-01-31 11:01:53"
"test","0","4","12","2","5","5","0","1","580","845","0","1","3","4","0.55","0.88","0","15","2024-01-31 11:01:56"
"test","0","5","9","2","5","5","1","0","559","671","1","0","2","4","0.37","0.84","0","20","2024-01-31 11:01:58"
"test","0","6","12","2","5","5","1","0","780","951","1","0","3","4","0.55","0.88","0","25","2024-01-31 11:02:00"
"test","0","7","2","1","5","5","1","1","816","1504","1","1","1","2","0.12","0.45","1","25","2024-01-31 11:02:03"
"test","0","8","13","2","5","5","1","0","780","1043","1","0","3","3","0.55","0.63","1","25","2024-01-31 11:02:06"
"test","0","9","9","2","5","5","0","1","620","751","0","1","2","4","0.37","0.84","0","30","2024-01-31 11:02:09"
"test","0","10","2","2","5","5","1","0","720","943","1","0","1","2","0.12","0.45","1","30","2024-01-31 11:02:11"
"test","0","11","7","2","5","5","1","0","860","1218","1","1","1","4","0.29","0.88","1","30","2024-01-31 11:02:14"
"test","0","12","6","1","5","5","1","1","1119","1318","1","0","1","2","0.22","0.37","1","30","2024-01-31 11:02:17"
"test","0","13","15","2","5","5","1","0","519","709","1","0","4","4","0.78","0.88","0","35","2024-01-31 11:02:19"
"test","0","14","14","2","5","5","1","0","1120","1305","1","0","3","4","0.63","0.78","0","40","2024-01-31 11:02:22"
"test","0","15","7","2","5","5","1","0","560","797","1","0","1","4","0.29","0.88","0","45","2024-01-31 11:02:24"
"test","0","16","8","2","5","5","1","0","980","1185","1","0","1","4","0.29","0.71","0","50","2024-01-31 11:02:27"
"test","0","17","3","1","5","5","0","0","1100","1513","1","2","1","1","0.12","0.22","1","50","2024-01-31 11:02:30"
"test","0","18","13","2","5","5","0","1","639","733","0","1","3","3","0.55","0.63","1","55","2024-01-31 11:02:32"
"test","0","19","1","2","5","5","0","1","640","853","0","1","1","4","0.12","0.71","1","55","2024-01-31 11:02:35"
"test","0","20","7","2","5","5","0","1","517","638","0","1","1","4","0.29","0.88","1","60","2024-01-31 11:02:37"
"test","0","21","5","2","5","5","0","1","739","980","0","1","1","3","0.16","0.63","0","65","2024-01-31 11:02:40"
"test","0","22","5","2","5","5","1","0","719","1316","1","1","1","3","0.16","0.63","1","65","2024-01-31 11:02:43"
"test","0","23","8","2","5","5","1","0","480","668","1","0","1","4","0.29","0.71","0","70","2024-01-31 11:02:45"
"test","0","24","0","2","5","5","0","1","719","1088","0","1","1","4","0.12","0.88","0","75","2024-01-31 11:02:48"
"test","0","25","10","2","5","5","0","1","539","844","0","1","2","3","0.37","0.63","1","75","2024-01-31 11:02:50"
"test","0","26","2","2","5","5","0","1","619","770","0","1","1","2","0.12","0.45","1","75","2024-01-31 11:02:52"
"test","0","27","6","2","5","5","1","0","500","634","1","0","1","2","0.22","0.37","1","75","2024-01-31 11:02:55"
"test","0","28","15","1","5","5","1","1","859","1266","1","0","4","4","0.78","0.88","1","80","2024-01-31 11:02:58"
"test","0","29","0","2","5","5","0","1","540","1386","0","1","1","4","0.12","0.88","0","85","2024-01-31 11:03:00"
"test","0","30","6","2","5","5","1","0","839","954","1","0","1","2","0.22","0.37","1","85","2024-01-31 11:03:03"
"test","0","31","3","2","5","5","0","1","859","1097","0","1","1","1","0.12","0.22","1","85","2024-01-31 11:03:06"
"test","0","32","0","2","5","5","0","1","659","817","0","1","1","4","0.12","0.88","1","90","2024-01-31 11:03:08"
"test","0","33","15","2","5","5","1","0","740","913","1","0","4","4","0.78","0.88","0","95","2024-01-31 11:03:11"
"test","0","34","12","2","5","5","1","0","780","905","1","0","3","4","0.55","0.88","0","100","2024-01-31 11:03:13"
"test","0","35","11","2","5","5","0","1","1019","1197","0","1","2","2","0.37","0.45","1","100","2024-01-31 11:03:16"
"test","0","36","6","2","5","5","1","0","559","680","1","0","1","2","0.22","0.37","1","100","2024-01-31 11:03:18"
"test","0","37","10","2","5","5","0","1","680","808","0","1","2","3","0.37","0.63","0","105","2024-01-31 11:03:21"
"test","0","38","2","2","5","5","0","1","700","956","0","1","1","2","0.12","0.45","0","110","2024-01-31 11:03:23"
"test","0","39","11","1","5","5","1","1","1199","1348","1","0","2","2","0.37","0.45","0","115","2024-01-31 11:03:26"
"test","0","40","5","2","5","5","0","1","622","744","0","1","1","3","0.16","0.63","0","120","2024-01-31 11:03:28"
"test","0","41","8","2","5","5","1","0","599","784","1","0","1","4","0.29","0.71","0","125","2024-01-31 11:03:31"
"test","0","42","3","2","5","5","0","1","1019","1196","0","1","1","1","0.12","0.22","1","125","2024-01-31 11:03:33"
"test","0","43","1","2","5","5","1","0","539","683","1","0","1","4","0.12","0.71","1","130","2024-01-31 11:03:36"
"test","0","44","4","1","5","5","0","0","540","836","1","1","1","4","0.16","0.84","0","135","2024-01-31 11:03:38"
"test","0","45","7","1","5","5","0","0","440","567","0","1","1","4","0.29","0.88","1","135","2024-01-31 11:03:40"
"random-6723222285","0","0","13","1","5","5","1","1","950","1551","1","1","3","3","0.55","0.63","0","5","2024-01-31 11:28:29"
"random-6723222285","0","1","0","2","5","5","0","1","734","884","0","1","1","4","0.12","0.88","0","10","2024-01-31 11:28:32"
"random-6723222285","0","2","3","1","5","5","1","1","700","849","1","0","1","1","0.12","0.22","1","10","2024-01-31 11:28:34"
"random-6723222285","0","3","15","2","5","5","1","0","667","967","1","0","4","4","0.78","0.88","1","10","2024-01-31 11:28:37"
"random-6723222285","0","4","15","2","5","5","0","1","483","616","0","1","4","4","0.78","0.88","0","15","2024-01-31 11:28:39"
"random-6723222285","0","5","10","2","5","5","1","0","717","950","1","0","2","3","0.37","0.63","0","20","2024-01-31 11:28:42"
"random-6723222285","0","6","9","2","5","5","1","0","550","817","1","0","2","4","0.37","0.84","0","25","2024-01-31 11:28:44"
"random-6723222285","0","7","1","2","5","5","1","0","517","717","1","0","1","4","0.12","0.71","1","25","2024-01-31 11:28:47"
"random-6723222285","0","8","9","2","5","5","0","1","467","568","0","1","2","4","0.37","0.84","1","30","2024-01-31 11:28:49"
"random-6723222285","0","9","12","2","5","5","1","0","483","650","1","0","3","4","0.55","0.88","0","35","2024-01-31 11:28:51"
"random-6723222285","0","10","2","2","5","5","0","1","567","718","0","1","1","2","0.12","0.45","0","40","2024-01-31 11:28:54"
"random-6723222285","0","11","13","1","5","5","1","1","584","768","1","0","3","3","0.55","0.63","0","45","2024-01-31 11:28:56"
"random-6723222285","0","12","11","2","5","5","0","1","550","1083","1","2","2","2","0.37","0.45","0","50","2024-01-31 11:28:59"
"random-6723222285","0","13","1","2","5","5","1","0","550","667","1","0","1","4","0.12","0.71","0","55","2024-01-31 11:29:01"
"random-6723222285","0","14","3","2","5","5","0","1","566","700","0","1","1","1","0.12","0.22","1","55","2024-01-31 11:29:03"
"testing2","0","0","3","1","5","5","0","0","584","1533","5","5","1","1","0.12","0.22","0","5","2024-01-31 12:33:24"
"testing2","0","1","1","2","5","5","1","0","534","1184","2","1","1","4","0.12","0.71","1","5","2024-01-31 12:33:27"
"testing2","0","2","4","2","5","5","0","1","649","784","0","1","1","4","0.16","0.84","1","10","2024-01-31 12:33:30"
"testing2","0","3","7","1","5","5","1","1","950","1350","1","1","1","4","0.29","0.88","1","10","2024-01-31 12:33:32"
"testing2","0","0","12","2","5","5","1","0","717","1367","2","1","3","4","0.55","0.88","0","5","2024-01-31 12:48:27"
"testing2","0","1","10","2","5","5","1","0","550","933","1","1","2","3","0.37","0.63","1","5","2024-01-31 12:48:30"
"testing2","0","2","1","2","5","5","0","1","517","967","1","1","1","4","0.12","0.71","1","5","2024-01-31 12:48:33"
"testing2","0","3","6","2","5","5","1","0","667","784","1","0","1","2","0.22","0.37","1","5","2024-01-31 12:48:35"
"testing2","0","4","6","2","5","5","1","0","516","617","1","0","1","2","0.22","0.37","1","5","2024-01-31 12:48:38"
"testing2","0","5","9","2","5","5","1","0","550","716","1","0","2","4","0.37","0.84","0","10","2024-01-31 12:48:40"
"testing2","0","6","7","2","5","5","0","1","483","600","0","1","1","4","0.29","0.88","0","15","2024-01-31 12:48:42"
"testing2","0","7","12","2","5","5","1","0","549","666","1","0","3","4","0.55","0.88","0","20","2024-01-31 12:48:45"
"testing2","0","8","4","2","5","5","0","1","749","915","0","1","1","4","0.16","0.84","0","25","2024-01-31 12:48:47"
"testing2","0","9","12","2","5","5","0","1","651","801","0","1","3","4","0.55","0.88","0","30","2024-01-31 12:48:49"
"testing2","0","10","5","2","5","5","0","1","750","1050","1","1","1","3","0.16","0.63","1","30","2024-01-31 12:48:52"
"testing2","0","11","0","2","5","5","0","1","899","1049","0","1","1","4","0.12","0.88","1","35","2024-01-31 12:48:55"
"testing2","0","12","2","1","5","5","0","0","600","984","1","1","1","2","0.12","0.45","1","35","2024-01-31 12:48:57"
"testing2","0","13","0","1","5","5","1","1","415","883","1","1","1","4","0.12","0.88","1","35","2024-01-31 12:49:00"
"testing2","0","14","2","1","5","5","1","1","316","567","1","1","1","2","0.12","0.45","1","35","2024-01-31 12:49:02"
"testing2","0","15","7","2","5","5","0","1","467","583","0","1","1","4","0.29","0.88","1","35","2024-01-31 12:49:05"
"testing2","0","16","3","1","5","5","0","0","466","751","0","1","1","1","0.12","0.22","1","35","2024-01-31 12:49:07"
"testing2","0","17","9","2","5","5","1","0","517","600","1","0","2","4","0.37","0.84","1","40","2024-01-31 12:49:10"
"testing2","0","18","15","2","5","5","1","0","833","1184","1","0","4","4","0.78","0.88","0","45","2024-01-31 12:49:12"
"testing2","0","19","6","1","5","5","0","0","717","1401","1","2","1","2","0.22","0.37","0","50","2024-01-31 12:49:15"
