"prolificID","expName","session","t","pair","choice","outcome1","outcome2","choseLeft","op1IsLeft","moveTime","fireTime","leftCount","rightCount","ev1","ev2","p1","p2","m1","m2","name1","name2","destroyed","score","datetime"
"631c8e97db06f601f81bd82f","FullPilot","3","35","1","1","66","44","1","1","546","906","1","0","27","8","0.38","0.27","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","1240","2024-04-30 12:50:46"
"631c8e97db06f601f81bd82f","FullPilot","3","36","0","2","77","46","1","0","386","707","1","0","31","24","0.5","0.62","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","1","1286","2024-04-30 12:50:49"
"631c8e97db06f601f81bd82f","FullPilot","3","37","0","2","80","43","0","1","466","826","0","1","24","28","0.38","0.73","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","1","1329","2024-04-30 12:50:52"
"631c8e97db06f601f81bd82f","FullPilot","3","38","0","1","71","47","1","1","506","840","1","0","55","19","0.88","0.5","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","1","1400","2024-04-30 12:50:55"
"631c8e97db06f601f81bd82f","FullPilot","3","39","1","2","70","22","1","0","442","828","1","0","9","11","0.12","0.38","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","1422","2024-04-30 12:50:58"
"631c8e97db06f601f81bd82f","FullPilot","3","40","1","2","96","43","0","1","386","760","0","1","27","25","0.38","0.88","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","1465","2024-04-30 12:51:01"
"631c8e97db06f601f81bd82f","FullPilot","3","41","1","2","35","26","0","1","440","854","0","1","9","20","0.12","0.73","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","1491","2024-04-30 12:51:04"
"631c8e97db06f601f81bd82f","FullPilot","3","42","1","1","84","81","0","0","587","1040","0","1","13","3","0.18","0.12","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","1575","2024-04-30 12:51:07"
"631c8e97db06f601f81bd82f","FullPilot","3","43","0","1","67","44","1","1","559","1000","1","0","7","7","0.12","0.18","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","0","1575","2024-04-30 12:51:11"
"631c8e97db06f601f81bd82f","FullPilot","3","44","0","1","57","76","0","0","426","837","0","1","38","7","0.62","0.18","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","1","1632","2024-04-30 12:51:14"
"631c8e97db06f601f81bd82f","FullPilot","3","45","1","2","84","49","1","0","413","1814","1","0","13","23","0.18","0.82","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","1681","2024-04-30 12:51:18"
"631c8e97db06f601f81bd82f","FullPilot","3","46","1","1","65","46","1","1","2066","2365","1","0","59","17","0.82","0.62","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","1746","2024-04-30 12:51:22"
"631c8e97db06f601f81bd82f","FullPilot","3","47","1","1","67","56","0","0","613","947","0","1","19","5","0.27","0.18","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","0","1746","2024-04-30 12:51:25"
"631c8e97db06f601f81bd82f","FullPilot","3","48","0","2","82","60","1","0","494","858","1","0","7","24","0.12","0.62","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","1","1806","2024-04-30 12:51:28"
"631c8e97db06f601f81bd82f","FullPilot","3","49","1","1","41","22","1","1","520","840","1","0","36","8","0.5","0.27","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","1847","2024-04-30 12:51:31"
"631c8e97db06f601f81bd82f","FullPilot","3","50","1","1","88","16","1","1","279","588","1","0","63","3","0.88","0.12","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","1935","2024-04-30 12:51:33"
"631c8e97db06f601f81bd82f","FullPilot","3","51","1","2","75","45","0","1","908","934","0","1","13","11","0.18","0.38","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","0","1935","2024-04-30 12:51:37"
"631c8e97db06f601f81bd82f","FullPilot","3","52","1","2","91","48","0","1","426","906","0","1","19","17","0.27","0.62","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","1983","2024-04-30 12:51:40"
"631c8e97db06f601f81bd82f","FullPilot","3","53","0","2","58","50","1","0","1947","2322","1","0","24","19","0.38","0.5","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","0","1983","2024-04-30 12:51:44"
"631c8e97db06f601f81bd82f","FullPilot","3","54","0","2","76","52","0","1","294","720","0","1","38","31","0.62","0.82","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","1","2035","2024-04-30 12:51:47"
"631c8e97db06f601f81bd82f","FullPilot","3","55","0","1","78","41","1","1","597","905","1","0","51","19","0.82","0.5","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","1","2113","2024-04-30 12:51:50"
"631c8e97db06f601f81bd82f","FullPilot","3","56","1","2","55","23","1","0","346","666","1","0","9","23","0.12","0.82","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","2136","2024-04-30 12:51:53"
"631c8e97db06f601f81bd82f","FullPilot","3","57","1","1","37","41","1","1","426","787","1","0","45","20","0.62","0.73","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","0","2136","2024-04-30 12:51:56"
"631c8e97db06f601f81bd82f","FullPilot","3","58","0","2","64","18","1","0","360","987","1","0","17","33","0.27","0.88","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","1","2154","2024-04-30 12:51:59"
"631c8e97db06f601f81bd82f","FullPilot","3","59","1","2","51","48","1","0","505","853","1","0","9","5","0.12","0.18","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","0","2154","2024-04-30 12:52:03"
"631c8e97db06f601f81bd82f","FullPilot","3","60","0","1","85","28","1","1","532","841","1","0","17","14","0.27","0.38","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","0","2154","2024-04-30 12:52:06"
"631c8e97db06f601f81bd82f","FullPilot","3","61","0","1","67","23","1","1","453","813","1","0","24","7","0.38","0.18","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","0","2154","2024-04-30 12:52:09"
"631c8e97db06f601f81bd82f","FullPilot","3","62","1","1","50","50","1","1","559","906","1","0","53","11","0.73","0.38","72","28","FFEnemyShipNocolors7","FFEnemyShipNoColors9","1","2204","2024-04-30 12:52:12"
"631c8e97db06f601f81bd82f","FullPilot","3","63","0","2","33","33","1","0","400","761","1","0","11","31","0.18","0.82","62","38","FFEnemyShipNoColors11","FFEnemyShipNocolors6","1","2237","2024-04-30 12:52:15"
"5d350282cec7150015d16494","FullPilot","0","0","-1","0","50","50","0","1","2332","0","1","0","37","6","0.73","0.12","50","50","FFEnemyNeutral","FFEnemyNeutral","0","0","2024-04-30 13:17:28"
"5d350282cec7150015d16494","FullPilot","0","1","-1","2","50","50","0","1","2166","2633","0","1","25","44","0.5","0.88","50","50","FFEnemyNeutral","FFEnemyNeutral","1","50","2024-04-30 13:17:32"
"5d350282cec7150015d16494","FullPilot","0","2","-1","2","50","50","1","0","566","982","1","0","9","19","0.18","0.38","50","50","FFEnemyNeutral","FFEnemyNeutral","0","50","2024-04-30 13:17:35"
"5d350282cec7150015d16494","FullPilot","0","3","-1","1","50","50","0","0","583","883","0","1","19","25","0.38","0.5","50","50","FFEnemyNeutral","FFEnemyNeutral","0","50","2024-04-30 13:17:38"
"5d350282cec7150015d16494","FullPilot","0","4","-1","2","50","50","0","1","500","833","0","1","31","14","0.62","0.27","50","50","FFEnemyNeutral","FFEnemyNeutral","0","50","2024-04-30 13:17:41"
"5d350282cec7150015d16494","FullPilot","0","5","-1","2","50","50","1","0","1517","1816","1","0","14","31","0.27","0.62","50","50","FFEnemyNeutral","FFEnemyNeutral","1","100","2024-04-30 13:17:44"
"5d350282cec7150015d16494","FullPilot","0","6","-1","2","50","50","0","1","1799","2068","0","1","6","44","0.12","0.88","50","50","FFEnemyNeutral","FFEnemyNeutral","0","100","2024-04-30 13:17:49"
"5d350282cec7150015d16494","FullPilot","0","7","-1","2","50","50","0","1","1285","1583","0","1","14","41","0.27","0.82","50","50","FFEnemyNeutral","FFEnemyNeutral","1","150","2024-04-30 13:17:52"
"5d350282cec7150015d16494","FullPilot","0","8","-1","1","50","50","0","0","1449","1683","0","1","19","9","0.38","0.18","50","50","FFEnemyNeutral","FFEnemyNeutral","0","150","2024-04-30 13:17:55"
"5d350282cec7150015d16494","FullPilot","0","9","-1","1","50","50","0","0","1300","1667","0","1","25","6","0.5","0.12","50","50","FFEnemyNeutral","FFEnemyNeutral","1","200","2024-04-30 13:17:59"
"5d350282cec7150015d16494","FullPilot","0","10","-1","1","50","50","0","0","500","916","0","1","31","6","0.62","0.12","50","50","FFEnemyNeutral","FFEnemyNeutral","1","250","2024-04-30 13:18:02"
"5d350282cec7150015d16494","FullPilot","0","11","-1","1","50","50","0","0","1766","2033","0","1","6","41","0.12","0.82","50","50","FFEnemyNeutral","FFEnemyNeutral","0","250","2024-04-30 13:18:06"
"5d350282cec7150015d16494","FullPilot","0","12","-1","2","50","50","0","1","950","1218","0","1","37","31","0.73","0.62","50","50","FFEnemyNeutral","FFEnemyNeutral","1","300","2024-04-30 13:18:09"
"5d350282cec7150015d16494","FullPilot","0","13","-1","2","50","50","0","1","949","1283","0","1","9","37","0.18","0.73","50","50","FFEnemyNeutral","FFEnemyNeutral","1","350","2024-04-30 13:18:12"
"5d350282cec7150015d16494","FullPilot","0","14","-1","2","50","50","0","1","1099","1466","0","1","37","25","0.73","0.5","50","50","FFEnemyNeutral","FFEnemyNeutral","1","400","2024-04-30 13:18:16"
"5d350282cec7150015d16494","FullPilot","0","15","-1","2","50","50","0","1","1001","1349","0","1","6","14","0.12","0.27","50","50","FFEnemyNeutral","FFEnemyNeutral","0","400","2024-04-30 13:18:20"
"5d350282cec7150015d16494","FullPilot","0","16","-1","2","50","50","0","1","1699","1916","0","1","9","41","0.18","0.82","50","50","FFEnemyNeutral","FFEnemyNeutral","0","400","2024-04-30 13:18:24"
"5d350282cec7150015d16494","FullPilot","0","17","-1","1","50","50","0","0","1084","1317","0","1","6","37","0.12","0.73","50","50","FFEnemyNeutral","FFEnemyNeutral","0","400","2024-04-30 13:18:27"
"5d350282cec7150015d16494","FullPilot","0","18","-1","1","50","50","0","0","448","714","0","1","14","6","0.27","0.12","50","50","FFEnemyNeutral","FFEnemyNeutral","0","400","2024-04-30 13:18:30"
"5d350282cec7150015d16494","FullPilot","0","19","-1","2","50","50","0","1","983","1300","0","1","14","19","0.27","0.38","50","50","FFEnemyNeutral","FFEnemyNeutral","0","400","2024-04-30 13:18:33"
"5d350282cec7150015d16494","FullPilot","0","20","-1","1","50","50","0","0","433","701","0","1","41","19","0.82","0.38","50","50","FFEnemyNeutral","FFEnemyNeutral","1","450","2024-04-30 13:18:36"
"5d350282cec7150015d16494","FullPilot","0","21","-1","2","50","50","0","1","281","464","0","1","6","9","0.12","0.18","50","50","FFEnemyNeutral","FFEnemyNeutral","0","450","2024-04-30 13:18:38"
"5d350282cec7150015d16494","FullPilot","0","22","-1","2","50","50","0","1","249","500","0","1","19","31","0.38","0.62","50","50","FFEnemyNeutral","FFEnemyNeutral","1","500","2024-04-30 13:18:41"
"5d350282cec7150015d16494","FullPilot","0","23","-1","2","50","50","0","1","533","900","0","1","14","44","0.27","0.88","50","50","FFEnemyNeutral","FFEnemyNeutral","1","550","2024-04-30 13:18:43"
"5d350282cec7150015d16494","FullPilot","0","24","-1","1","50","50","0","0","433","717","0","1","37","9","0.73","0.18","50","50","FFEnemyNeutral","FFEnemyNeutral","0","550","2024-04-30 13:18:46"
"5d350282cec7150015d16494","FullPilot","0","25","-1","1","50","50","0","0","883","1183","0","1","19","41","0.38","0.82","50","50","FFEnemyNeutral","FFEnemyNeutral","1","600","2024-04-30 13:18:49"
"5d350282cec7150015d16494","FullPilot","0","26","-1","1","50","50","0","0","566","883","0","1","31","37","0.62","0.73","50","50","FFEnemyNeutral","FFEnemyNeutral","0","600","2024-04-30 13:18:52"
"5d350282cec7150015d16494","FullPilot","0","27","-1","1","50","50","0","0","433","683","0","1","9","25","0.18","0.5","50","50","FFEnemyNeutral","FFEnemyNeutral","0","600","2024-04-30 13:18:55"
"5d350282cec7150015d16494","FullPilot","0","28","-1","2","50","50","0","1","416","683","0","1","44","25","0.88","0.5","50","50","FFEnemyNeutral","FFEnemyNeutral","0","600","2024-04-30 13:18:57"
"5d350282cec7150015d16494","FullPilot","0","29","-1","2","50","50","0","1","1500","1650","0","1","41","14","0.82","0.27","50","50","FFEnemyNeutral","FFEnemyNeutral","0","600","2024-04-30 13:19:01"
"5d350282cec7150015d16494","FullPilot","0","30","-1","1","50","50","0","0","417","650","0","1","44","14","0.88","0.27","50","50","FFEnemyNeutral","FFEnemyNeutral","1","650","2024-04-30 13:19:04"
"5d350282cec7150015d16494","FullPilot","0","31","-1","2","50","50","0","1","549","800","0","1","14","9","0.27","0.18","50","50","FFEnemyNeutral","FFEnemyNeutral","0","650","2024-04-30 13:19:07"
"5d350282cec7150015d16494","FullPilot","0","32","-1","1","50","50","0","0","683","950","0","1","6","19","0.12","0.38","50","50","FFEnemyNeutral","FFEnemyNeutral","0","650","2024-04-30 13:19:09"
"5d350282cec7150015d16494","FullPilot","0","33","-1","1","50","50","0","0","465","782","0","1","19","44","0.38","0.88","50","50","FFEnemyNeutral","FFEnemyNeutral","0","650","2024-04-30 13:19:12"
"5d350282cec7150015d16494","FullPilot","0","34","-1","2","50","50","0","1","66","583","0","2","31","41","0.62","0.82","50","50","FFEnemyNeutral","FFEnemyNeutral","0","650","2024-04-30 13:19:15"
"5d350282cec7150015d16494","FullPilot","0","35","-1","2","50","50","0","1","366","650","0","1","44","6","0.88","0.12","50","50","FFEnemyNeutral","FFEnemyNeutral","0","650","2024-04-30 13:19:18"
"5d350282cec7150015d16494","FullPilot","0","36","-1","1","50","50","0","0","2293","2510","0","1","37","19","0.73","0.38","50","50","FFEnemyNeutral","FFEnemyNeutral","1","700","2024-04-30 13:19:25"
"5d350282cec7150015d16494","FullPilot","0","37","-1","1","50","50","0","0","316","633","0","1","19","37","0.38","0.73","50","50","FFEnemyNeutral","FFEnemyNeutral","0","700","2024-04-30 13:19:28"
"5d350282cec7150015d16494","FullPilot","0","38","-1","1","50","50","0","0","449","716","0","1","41","44","0.82","0.88","50","50","FFEnemyNeutral","FFEnemyNeutral","1","750","2024-04-30 13:19:30"
"5d350282cec7150015d16494","FullPilot","0","39","-1","1","50","50","0","0","416","783","0","1","25","31","0.5","0.62","50","50","FFEnemyNeutral","FFEnemyNeutral","1","800","2024-04-30 13:19:33"
"5d350282cec7150015d16494","FullPilot","0","40","-1","2","50","50","0","1","349","633","0","1","14","25","0.27","0.5","50","50","FFEnemyNeutral","FFEnemyNeutral","1","850","2024-04-30 13:19:36"
"5d350282cec7150015d16494","FullPilot","0","41","-1","2","50","50","0","1","416","716","0","1","31","25","0.62","0.5","50","50","FFEnemyNeutral","FFEnemyNeutral","0","850","2024-04-30 13:19:38"
"5d350282cec7150015d16494","FullPilot","0","42","-1","2","50","50","0","1","16","366","0","2","41","6","0.82","0.12","50","50","FFEnemyNeutral","FFEnemyNeutral","0","850","2024-04-30 13:19:41"
"5d350282cec7150015d16494","FullPilot","0","43","-1","2","50","50","0","1","16","550","0","2","44","31","0.88","0.62","50","50","FFEnemyNeutral","FFEnemyNeutral","1","900","2024-04-30 13:19:43"
"5d350282cec7150015d16494","FullPilot","0","44","-1","2","50","50","0","1","299","533","0","1","6","25","0.12","0.5","50","50","FFEnemyNeutral","FFEnemyNeutral","0","900","2024-04-30 13:19:47"
"5d350282cec7150015d16494","FullPilot","0","45","-1","2","50","50","0","1","349","616","0","1","25","14","0.5","0.27","50","50","FFEnemyNeutral","FFEnemyNeutral","1","950","2024-04-30 13:19:49"
"5d350282cec7150015d16494","FullPilot","0","46","-1","1","50","50","0","0","349","633","0","1","31","19","0.62","0.38","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1000","2024-04-30 13:19:52"
"5d350282cec7150015d16494","FullPilot","0","47","-1","1","50","50","0","0","399","666","0","1","37","14","0.73","0.27","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1050","2024-04-30 13:19:55"
"5d350282cec7150015d16494","FullPilot","0","48","-1","1","50","50","0","0","399","616","0","1","6","31","0.12","0.62","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1100","2024-04-30 13:19:57"
"5d350282cec7150015d16494","FullPilot","0","49","-1","1","50","50","0","0","399","666","0","1","44","19","0.88","0.38","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1150","2024-04-30 13:20:00"
"5d350282cec7150015d16494","FullPilot","0","50","-1","2","50","50","0","1","383","633","0","1","44","41","0.88","0.82","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1200","2024-04-30 13:20:03"
"5d350282cec7150015d16494","FullPilot","0","51","-1","2","50","50","0","1","366","666","0","1","41","31","0.82","0.62","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1250","2024-04-30 13:20:05"
"5d350282cec7150015d16494","FullPilot","0","52","-1","2","50","50","0","1","549","916","0","1","31","9","0.62","0.18","50","50","FFEnemyNeutral","FFEnemyNeutral","0","1250","2024-04-30 13:20:08"
"5d350282cec7150015d16494","FullPilot","0","53","-1","1","50","50","0","0","349","666","0","1","44","37","0.88","0.73","50","50","FFEnemyNeutral","FFEnemyNeutral","0","1250","2024-04-30 13:20:11"
"5d350282cec7150015d16494","FullPilot","0","54","-1","1","50","50","0","0","399","633","0","1","41","25","0.82","0.5","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1300","2024-04-30 13:20:13"
"5d350282cec7150015d16494","FullPilot","0","55","-1","2","50","50","0","1","449","733","0","1","9","6","0.18","0.12","50","50","FFEnemyNeutral","FFEnemyNeutral","0","1300","2024-04-30 13:20:16"
"5d350282cec7150015d16494","FullPilot","0","56","-1","2","50","50","0","1","400","666","0","1","41","37","0.82","0.73","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1350","2024-04-30 13:20:19"
"5d350282cec7150015d16494","FullPilot","0","57","-1","1","50","50","0","0","266","533","0","1","41","9","0.82","0.18","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1400","2024-04-30 13:20:21"
"5d350282cec7150015d16494","FullPilot","0","58","-1","2","50","50","0","1","499","766","0","1","14","37","0.27","0.73","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1450","2024-04-30 13:20:24"
"5d350282cec7150015d16494","FullPilot","0","59","-1","2","50","50","0","1","350","650","0","1","9","31","0.18","0.62","50","50","FFEnemyNeutral","FFEnemyNeutral","0","1450","2024-04-30 13:20:27"
"5d350282cec7150015d16494","FullPilot","0","60","-1","1","50","50","0","0","399","667","0","1","25","41","0.5","0.82","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1500","2024-04-30 13:20:30"
"5d350282cec7150015d16494","FullPilot","0","61","-1","2","50","50","0","1","333","600","0","1","37","41","0.73","0.82","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1550","2024-04-30 13:20:33"
"5d350282cec7150015d16494","FullPilot","0","62","-1","2","50","50","0","1","349","616","0","1","37","44","0.73","0.88","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1600","2024-04-30 13:20:35"
"5d350282cec7150015d16494","FullPilot","0","63","-1","1","50","50","0","0","316","600","0","1","9","44","0.18","0.88","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1650","2024-04-30 13:20:38"
"5d350282cec7150015d16494","FullPilot","0","64","-1","2","50","50","0","1","349","650","0","1","25","9","0.5","0.18","50","50","FFEnemyNeutral","FFEnemyNeutral","0","1650","2024-04-30 13:20:41"
"5d350282cec7150015d16494","FullPilot","0","65","-1","2","50","50","0","1","349","616","0","1","25","19","0.5","0.38","50","50","FFEnemyNeutral","FFEnemyNeutral","0","1650","2024-04-30 13:20:43"
"5d350282cec7150015d16494","FullPilot","0","66","-1","1","50","50","0","0","283","616","0","1","25","37","0.5","0.73","50","50","FFEnemyNeutral","FFEnemyNeutral","0","1650","2024-04-30 13:20:46"
"5d350282cec7150015d16494","FullPilot","0","67","-1","1","50","50","0","0","349","666","0","1","9","14","0.18","0.27","50","50","FFEnemyNeutral","FFEnemyNeutral","0","1650","2024-04-30 13:20:49"
"5d350282cec7150015d16494","FullPilot","0","68","-1","2","50","50","0","1","766","1033","0","1","19","14","0.38","0.27","50","50","FFEnemyNeutral","FFEnemyNeutral","0","1650","2024-04-30 13:20:52"
"5d350282cec7150015d16494","FullPilot","0","69","-1","2","50","50","0","1","1449","1716","0","1","19","6","0.38","0.12","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1700","2024-04-30 13:20:55"
"5d350282cec7150015d16494","FullPilot","0","70","-1","2","50","50","0","1","833","1049","0","1","31","44","0.62","0.88","50","50","FFEnemyNeutral","FFEnemyNeutral","1","1750","2024-04-30 13:20:58"
"5d350282cec7150015d16494","FullPilot","0","71","-1","1","50","50","0","0","966","1150","0","1","44","9","0.88","0.18","50","50","FFEnemyNeutral","FFEnemyNeutral","0","1750","2024-04-30 13:21:01"
"5d350282cec7150015d16494","FullPilot","1","0","-2","0","76","55","0","1","0","0","0","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","0","0","2024-04-30 13:36:52"
"5d350282cec7150015d16494","FullPilot","1","1","-2","1","52","78","1","1","600","1316","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","52","2024-04-30 13:36:55"
"5d350282cec7150015d16494","FullPilot","1","2","-2","1","43","40","1","1","1849","2166","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","95","2024-04-30 13:36:59"
"5d350282cec7150015d16494","FullPilot","1","3","-2","2","73","35","1","0","999","1283","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","130","2024-04-30 13:37:02"
"5d350282cec7150015d16494","FullPilot","1","4","-2","2","66","64","1","0","1299","1683","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","194","2024-04-30 13:37:06"
"5d350282cec7150015d16494","FullPilot","1","5","-2","1","43","19","1","1","833","1116","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","237","2024-04-30 13:37:09"
"5d350282cec7150015d16494","FullPilot","1","6","-2","2","54","33","1","0","1049","1250","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","270","2024-04-30 13:37:13"
"5d350282cec7150015d16494","FullPilot","1","7","-2","2","83","19","1","0","2233","2533","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","289","2024-04-30 13:37:17"
"5d350282cec7150015d16494","FullPilot","1","8","-2","1","41","24","1","1","2349","2550","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","330","2024-04-30 13:37:21"
"5d350282cec7150015d16494","FullPilot","1","9","-2","1","44","21","1","1","1549","1800","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","374","2024-04-30 13:37:25"
"5d350282cec7150015d16494","FullPilot","1","10","-2","1","58","39","1","1","916","1183","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","432","2024-04-30 13:37:28"
"5d350282cec7150015d16494","FullPilot","1","11","-2","2","85","38","1","0","699","1233","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","470","2024-04-30 13:37:32"
"5d350282cec7150015d16494","FullPilot","1","12","-2","1","41","17","1","1","899","1216","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","511","2024-04-30 13:37:35"
"5d350282cec7150015d16494","FullPilot","1","13","-2","0","90","45","0","0","4783","0","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","0","511","2024-04-30 13:37:42"
"5d350282cec7150015d16494","FullPilot","1","14","-2","1","85","46","1","1","916","1200","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","596","2024-04-30 13:37:46"
"5d350282cec7150015d16494","FullPilot","1","15","-2","0","82","64","0","1","2953","0","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","0","596","2024-04-30 13:37:51"
"5d350282cec7150015d16494","FullPilot","1","16","-2","2","91","10","1","0","533","983","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","606","2024-04-30 13:37:54"
"5d350282cec7150015d16494","FullPilot","1","17","-2","2","36","51","1","0","1183","1566","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","657","2024-04-30 13:37:58"
"5d350282cec7150015d16494","FullPilot","1","18","-2","1","78","9","1","1","933","1233","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","735","2024-04-30 13:38:01"
"5d350282cec7150015d16494","FullPilot","1","19","-2","2","86","61","1","0","999","1233","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","796","2024-04-30 13:38:04"
"5d350282cec7150015d16494","FullPilot","1","20","-2","1","83","51","1","1","816","1083","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","879","2024-04-30 13:38:08"
"5d350282cec7150015d16494","FullPilot","1","21","-2","1","79","10","1","1","883","1200","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","958","2024-04-30 13:38:11"
"5d350282cec7150015d16494","FullPilot","1","22","-2","1","53","31","1","1","1099","1400","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","1011","2024-04-30 13:38:14"
"5d350282cec7150015d16494","FullPilot","1","23","-2","2","71","32","1","0","1016","1267","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","1043","2024-04-30 13:38:17"
"5d350282cec7150015d16494","FullPilot","1","24","-2","1","60","23","1","1","1033","1433","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","1103","2024-04-30 13:38:21"
"5d350282cec7150015d16494","FullPilot","1","25","-2","2","52","41","1","0","366","866","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","1144","2024-04-30 13:38:23"
"5d350282cec7150015d16494","FullPilot","1","26","-2","0","59","34","0","1","0","0","0","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","0","1144","2024-04-30 13:38:28"
"5d350282cec7150015d16494","FullPilot","1","27","-2","0","80","51","0","0","3149","0","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","0","1144","2024-04-30 13:38:33"
"5d350282cec7150015d16494","FullPilot","1","28","-2","1","42","53","1","1","633","1166","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","1186","2024-04-30 13:38:36"
"5d350282cec7150015d16494","FullPilot","1","29","-2","2","61","6","1","0","1283","1516","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","1192","2024-04-30 13:38:39"
"5d350282cec7150015d16494","FullPilot","1","30","-2","2","60","22","1","0","1166","1366","1","0","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","1214","2024-04-30 13:38:42"
"5d350282cec7150015d16494","FullPilot","1","31","-2","1","67","47","0","0","1766","2116","0","1","67","33","1","1","67","33","FFEnemyShipNocolors5","FFEnemyShipNocolors2","1","1281","2024-04-30 13:38:46"
